Producto,Canal,Ubicacion,Fecha,Cantidad
YOGHURT BATIDO NATURAL 125 GRS,default,FOOD SERVICE,09/01/2022,1182.5
YOGHURT BATIDO NATURAL 125 GRS,default,GOBIERNO,09/01/2022,373.75
YOGHURT BATIDO NATURAL 125 GRS,default,MAYOREO,09/01/2022,968.125
YOGHURT BATIDO NATURAL 125 GRS,default,OTROS,09/01/2022,99.25
YOGHURT BATIDO NATURAL 125 GRS,default,PROXIMIDAD,09/01/2022,16
YOGHURT BATIDO NATURAL 125 GRS,default,TIENDAS,09/01/2022,90.375
YOGHURT BATIDO PASTEURIZADO FRESA 4KG,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT BATIDO PASTEURIZADO FRESA 4KG,default,CLUB DE PRECIOS,09/01/2022,208683
YOGHURT BATIDO PASTEURIZADO FRESA 4KG,default,DETALLE,09/01/2022,2140
YOGHURT BATIDO PASTEURIZADO FRESA 4KG,default,DISTRIBUIDORES,09/01/2022,7080
YOGHURT BATIDO PASTEURIZADO FRESA 4KG,default,FOOD SERVICE,09/01/2022,280
YOGHURT BATIDO PASTEURIZADO FRESA 4KG,default,MAYOREO,09/01/2022,3812
YOGHURT BATIDO PASTEURIZADO FRESA 4KG,default,OTROS,09/01/2022,232
YOGHURT BATIDO PASTEURIZADO FRESA 4KG,default,TIENDAS,09/01/2022,0
YOGHURT BEB ANTIOX PAST 220G,default,AUTOSERVICIOS,09/01/2022,16191.78
YOGHURT BEB ANTIOX PAST 220G,default,DETALLE,09/01/2022,1709.4
YOGHURT BEB ANTIOX PAST 220G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB ANTIOX PAST 220G,default,E-COMMERCE,09/01/2022,0
YOGHURT BEB ANTIOX PAST 220G,default,FOOD SERVICE,09/01/2022,9.68
YOGHURT BEB ANTIOX PAST 220G,default,GOBIERNO,09/01/2022,0
YOGHURT BEB ANTIOX PAST 220G,default,MAYOREO,09/01/2022,47.3
YOGHURT BEB ANTIOX PAST 220G,default,OTROS,09/01/2022,10.12
YOGHURT BEB ANTIOX PAST 220G,default,PROXIMIDAD,09/01/2022,0.88
YOGHURT BEB ANTIOX PAST 220G,default,TIENDAS,09/01/2022,90.2
YOGHURT BEB COLAGENO FRAMBUESA-GRANADA PAST 220G,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT BEB COLAGENO FRAMBUESA-GRANADA PAST 220G,default,DETALLE,09/01/2022,0
YOGHURT BEB COLAGENO FRAMBUESA-GRANADA PAST 220G,default,E-COMMERCE,09/01/2022,0
YOGHURT BEB COLAGENO FRAMBUESA-GRANADA PAST 220G,default,FOOD SERVICE,09/01/2022,0
YOGHURT BEB COLAGENO FRAMBUESA-GRANADA PAST 220G,default,MAYOREO,09/01/2022,0
YOGHURT BEB COLAGENO FRAMBUESA-GRANADA PAST 220G,default,OTROS,09/01/2022,0
YOGHURT BEB COLAGENO FRAMBUESA-GRANADA PAST 220G,default,PROXIMIDAD,09/01/2022,0
YOGHURT BEB COLAGENO FRAMBUESA-GRANADA PAST 220G,default,TIENDAS,09/01/2022,0
YOGHURT BEB DETOX PAST 220G,default,AUTOSERVICIOS,09/01/2022,12635.7
YOGHURT BEB DETOX PAST 220G,default,DETALLE,09/01/2022,2137.08
YOGHURT BEB DETOX PAST 220G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB DETOX PAST 220G,default,E-COMMERCE,09/01/2022,0
YOGHURT BEB DETOX PAST 220G,default,FOOD SERVICE,09/01/2022,19.36
YOGHURT BEB DETOX PAST 220G,default,GOBIERNO,09/01/2022,0
YOGHURT BEB DETOX PAST 220G,default,MAYOREO,09/01/2022,47.52
YOGHURT BEB DETOX PAST 220G,default,OTROS,09/01/2022,7.48
YOGHURT BEB DETOX PAST 220G,default,PROXIMIDAD,09/01/2022,0.66
YOGHURT BEB DETOX PAST 220G,default,TIENDAS,09/01/2022,88
YOGHURT BEB DURAZNO BONUS 245G,default,DETALLE,09/01/2022,0
YOGHURT BEB DURAZNO BONUS 245G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB DURAZNO BONUS 245G,default,FOOD SERVICE,09/01/2022,0
YOGHURT BEB DURAZNO BONUS 245G,default,MAYOREO,09/01/2022,0
YOGHURT BEB DURAZNO BONUS 245G,default,OTROS,09/01/2022,0
YOGHURT BEB DURAZNO PAST 220G,default,AUTOSERVICIOS,09/01/2022,105940.56
YOGHURT BEB DURAZNO PAST 220G,default,CLUB DE PRECIOS,09/01/2022,0
YOGHURT BEB DURAZNO PAST 220G,default,DETALLE,09/01/2022,39070.68
YOGHURT BEB DURAZNO PAST 220G,default,DISTRIBUIDORES,09/01/2022,32986.14
YOGHURT BEB DURAZNO PAST 220G,default,E-COMMERCE,09/01/2022,15.4
YOGHURT BEB DURAZNO PAST 220G,default,FOOD SERVICE,09/01/2022,1232.66
YOGHURT BEB DURAZNO PAST 220G,default,GEPP,09/01/2022,686.4
YOGHURT BEB DURAZNO PAST 220G,default,GOBIERNO,09/01/2022,158.62
YOGHURT BEB DURAZNO PAST 220G,default,MAYOREO,09/01/2022,28743
YOGHURT BEB DURAZNO PAST 220G,default,OTROS,09/01/2022,636.46
YOGHURT BEB DURAZNO PAST 220G,default,PROXIMIDAD,09/01/2022,13865.28
YOGHURT BEB DURAZNO PAST 220G,default,TIENDAS,09/01/2022,320.1
YOGHURT BEB FRESA BONUS 245G,default,DETALLE,09/01/2022,0
YOGHURT BEB FRESA BONUS 245G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB FRESA BONUS 245G,default,FOOD SERVICE,09/01/2022,0
YOGHURT BEB FRESA BONUS 245G,default,GOBIERNO,09/01/2022,0
YOGHURT BEB FRESA BONUS 245G,default,MAYOREO,09/01/2022,0
YOGHURT BEB FRESA BONUS 245G,default,OTROS,09/01/2022,0
YOGHURT BEB FRESA C/CEREALES 220G,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT BEB FRESA C/CEREALES 220G,default,DETALLE,09/01/2022,0
YOGHURT BEB FRESA C/CEREALES 220G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB FRESA C/CEREALES 220G,default,FOOD SERVICE,09/01/2022,0
YOGHURT BEB FRESA C/CEREALES 220G,default,MAYOREO,09/01/2022,0
YOGHURT BEB FRESA C/CEREALES 220G,default,OTROS,09/01/2022,0
YOGHURT BEB FRESA C/CEREALES 220G,default,PROXIMIDAD,09/01/2022,0
YOGHURT BEB FRESA C/CEREALES 220G,default,TIENDAS,09/01/2022,0
YOGHURT BEB FRESA COCO PAST 220G,default,AUTOSERVICIOS,09/01/2022,106838.16
YOGHURT BEB FRESA COCO PAST 220G,default,DETALLE,09/01/2022,27770.38
YOGHURT BEB FRESA COCO PAST 220G,default,DISTRIBUIDORES,09/01/2022,18619.48
YOGHURT BEB FRESA COCO PAST 220G,default,E-COMMERCE,09/01/2022,0
YOGHURT BEB FRESA COCO PAST 220G,default,FOOD SERVICE,09/01/2022,470.14
YOGHURT BEB FRESA COCO PAST 220G,default,GEPP,09/01/2022,517.44
YOGHURT BEB FRESA COCO PAST 220G,default,GOBIERNO,09/01/2022,151.14
YOGHURT BEB FRESA COCO PAST 220G,default,MAYOREO,09/01/2022,20920.24
YOGHURT BEB FRESA COCO PAST 220G,default,OTROS,09/01/2022,2007.06
YOGHURT BEB FRESA COCO PAST 220G,default,PROXIMIDAD,09/01/2022,284.02
YOGHURT BEB FRESA COCO PAST 220G,default,TIENDAS,09/01/2022,254.76
YOGHURT BEB FRESA DESL 220G,default,AUTOSERVICIOS,09/01/2022,42115.92
YOGHURT BEB FRESA DESL 220G,default,DETALLE,09/01/2022,882.64
YOGHURT BEB FRESA DESL 220G,default,DISTRIBUIDORES,09/01/2022,682.22
YOGHURT BEB FRESA DESL 220G,default,E-COMMERCE,09/01/2022,26.4
YOGHURT BEB FRESA DESL 220G,default,FOOD SERVICE,09/01/2022,25.74
YOGHURT BEB FRESA DESL 220G,default,GOBIERNO,09/01/2022,86.24
YOGHURT BEB FRESA DESL 220G,default,MAYOREO,09/01/2022,3225.64
YOGHURT BEB FRESA DESL 220G,default,OTROS,09/01/2022,267.08
YOGHURT BEB FRESA DESL 220G,default,PROXIMIDAD,09/01/2022,38973.22
YOGHURT BEB FRESA DESL 220G,default,TIENDAS,09/01/2022,104.5
YOGHURT BEB FRESA DESL PQ C/6 220G,default,AUTOSERVICIOS,09/01/2022,5669.4
YOGHURT BEB FRESA DESL PQ C/6 220G,default,OTROS,09/01/2022,0
YOGHURT BEB FRESA MORA 220G,default,AUTOSERVICIOS,09/01/2022,77726.88
YOGHURT BEB FRESA MORA 220G,default,DETALLE,09/01/2022,26597.56
YOGHURT BEB FRESA MORA 220G,default,DISTRIBUIDORES,09/01/2022,13611.4
YOGHURT BEB FRESA MORA 220G,default,E-COMMERCE,09/01/2022,5.28
YOGHURT BEB FRESA MORA 220G,default,FOOD SERVICE,09/01/2022,474.54
YOGHURT BEB FRESA MORA 220G,default,GOBIERNO,09/01/2022,135.3
YOGHURT BEB FRESA MORA 220G,default,MAYOREO,09/01/2022,15633.64
YOGHURT BEB FRESA MORA 220G,default,OTROS,09/01/2022,399.08
YOGHURT BEB FRESA MORA 220G,default,PROXIMIDAD,09/01/2022,2.64
YOGHURT BEB FRESA MORA 220G,default,TIENDAS,09/01/2022,134.2
YOGHURT BEB FRESA MORA DESL 220G CHEP,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT BEB FRESA MORA DESL 220G CHEP,default,DETALLE,09/01/2022,0
YOGHURT BEB FRESA MORA DESL 220G CHEP,default,FOOD SERVICE,09/01/2022,0
YOGHURT BEB FRESA MORA DESL 220G CHEP,default,GOBIERNO,09/01/2022,0
YOGHURT BEB FRESA MORA DESL 220G CHEP,default,MAYOREO,09/01/2022,0
YOGHURT BEB FRESA MORA DESL 220G CHEP,default,OTROS,09/01/2022,0
YOGHURT BEB FRESA MORA DESL 220G CHEP,default,PROXIMIDAD,09/01/2022,0
YOGHURT BEB FRESA MORA DESL 220G CHEP,default,TIENDAS,09/01/2022,0
YOGHURT BEB FRESA MORA PQ C/6 220G,default,AUTOSERVICIOS,09/01/2022,5093.88
YOGHURT BEB FRESA MORA PQ C/6 220G,default,E-COMMERCE,09/01/2022,0
YOGHURT BEB FRESA MORA PQ C/6 220G,default,MAYOREO,09/01/2022,0
YOGHURT BEB FRESA MORA PQ C/6 220G,default,OTROS,09/01/2022,0
YOGHURT BEB FRESA PAST 220G,default,AUTOSERVICIOS,09/01/2022,230039.04
YOGHURT BEB FRESA PAST 220G,default,CLUB DE PRECIOS,09/01/2022,0
YOGHURT BEB FRESA PAST 220G,default,DETALLE,09/01/2022,81252.16
YOGHURT BEB FRESA PAST 220G,default,DISTRIBUIDORES,09/01/2022,107608.38
YOGHURT BEB FRESA PAST 220G,default,E-COMMERCE,09/01/2022,18.48
YOGHURT BEB FRESA PAST 220G,default,FOOD SERVICE,09/01/2022,1547.04
YOGHURT BEB FRESA PAST 220G,default,GEPP,09/01/2022,807.84
YOGHURT BEB FRESA PAST 220G,default,GOBIERNO,09/01/2022,185.46
YOGHURT BEB FRESA PAST 220G,default,MAYOREO,09/01/2022,117048.36
YOGHURT BEB FRESA PAST 220G,default,OTROS,09/01/2022,1324.18
YOGHURT BEB FRESA PAST 220G,default,PROXIMIDAD,09/01/2022,43478.16
YOGHURT BEB FRESA PAST 220G,default,TIENDAS,09/01/2022,537.9
YOGHURT BEB FRESA PQ C/6 220G,default,AUTOSERVICIOS,09/01/2022,50191.68
YOGHURT BEB FRESA PQ C/6 220G,default,E-COMMERCE,09/01/2022,0
YOGHURT BEB FRESA PQ C/6 220G,default,OTROS,09/01/2022,4031.28
YOGHURT BEB MANGO 220G,default,AUTOSERVICIOS,09/01/2022,71419.92
YOGHURT BEB MANGO 220G,default,DETALLE,09/01/2022,31207.88
YOGHURT BEB MANGO 220G,default,DISTRIBUIDORES,09/01/2022,17748.28
YOGHURT BEB MANGO 220G,default,E-COMMERCE,09/01/2022,0
YOGHURT BEB MANGO 220G,default,FOOD SERVICE,09/01/2022,727.76
YOGHURT BEB MANGO 220G,default,GOBIERNO,09/01/2022,167.86
YOGHURT BEB MANGO 220G,default,MAYOREO,09/01/2022,25004.98
YOGHURT BEB MANGO 220G,default,OTROS,09/01/2022,324.72
YOGHURT BEB MANGO 220G,default,PROXIMIDAD,09/01/2022,576.18
YOGHURT BEB MANGO 220G,default,TIENDAS,09/01/2022,275.66
YOGHURT BEB MANZ 220G,default,AUTOSERVICIOS,09/01/2022,152462.64
YOGHURT BEB MANZ 220G,default,CLUB DE PRECIOS,09/01/2022,0
YOGHURT BEB MANZ 220G,default,DETALLE,09/01/2022,44440.22
YOGHURT BEB MANZ 220G,default,DISTRIBUIDORES,09/01/2022,43673.08
YOGHURT BEB MANZ 220G,default,E-COMMERCE,09/01/2022,330
YOGHURT BEB MANZ 220G,default,FOOD SERVICE,09/01/2022,817.08
YOGHURT BEB MANZ 220G,default,GOBIERNO,09/01/2022,175.34
YOGHURT BEB MANZ 220G,default,MAYOREO,09/01/2022,78734.92
YOGHURT BEB MANZ 220G,default,OTROS,09/01/2022,93.06
YOGHURT BEB MANZ 220G,default,PROXIMIDAD,09/01/2022,4247.54
YOGHURT BEB MANZ 220G,default,TIENDAS,09/01/2022,356.18
YOGHURT BEB MANZ BONUS 245G,default,DETALLE,09/01/2022,0
YOGHURT BEB MANZ BONUS 245G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB MANZ BONUS 245G,default,FOOD SERVICE,09/01/2022,0
YOGHURT BEB MANZ BONUS 245G,default,MAYOREO,09/01/2022,0
YOGHURT BEB MANZ BONUS 245G,default,OTROS,09/01/2022,0
YOGHURT BEB MANZ DESL 220G,default,AUTOSERVICIOS,09/01/2022,29449.2
YOGHURT BEB MANZ DESL 220G,default,DETALLE,09/01/2022,475.64
YOGHURT BEB MANZ DESL 220G,default,DISTRIBUIDORES,09/01/2022,205.26
YOGHURT BEB MANZ DESL 220G,default,E-COMMERCE,09/01/2022,9.24
YOGHURT BEB MANZ DESL 220G,default,FOOD SERVICE,09/01/2022,27.06
YOGHURT BEB MANZ DESL 220G,default,GOBIERNO,09/01/2022,12.32
YOGHURT BEB MANZ DESL 220G,default,MAYOREO,09/01/2022,1447.16
YOGHURT BEB MANZ DESL 220G,default,OTROS,09/01/2022,372.9
YOGHURT BEB MANZ DESL 220G,default,PROXIMIDAD,09/01/2022,3.74
YOGHURT BEB MANZ DESL 220G,default,TIENDAS,09/01/2022,37.84
YOGHURT BEB MULTI DESL PQ C/10 220G CEDIS,default,AUTOSERVICIOS,09/01/2022,228439.2
YOGHURT BEB MULTI DESL PQ C/10 220G CEDIS,default,OTROS,09/01/2022,1900.8
YOGHURT BEB MULTI DESL PQ C/12 220G,default,CLUB DE PRECIOS,09/01/2022,0
YOGHURT BEB MULTI DESL PQ C/12 220G,default,OTROS,09/01/2022,0
YOGHURT BEB MULTI PQ C/10 220G,default,AUTOSERVICIOS,09/01/2022,355203.2
YOGHURT BEB MULTI PQ C/10 220G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB MULTI PQ C/10 220G,default,MAYOREO,09/01/2022,0
YOGHURT BEB MULTI PQ C/10 220G,default,OTROS,09/01/2022,0
YOGHURT BEB MULTI PQ C/8 220G,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT BEB MULTI PQ C/8 220G,default,CLUB DE PRECIOS,09/01/2022,0
YOGHURT BEB NATURAL C/CEREALES 220G,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT BEB NATURAL C/CEREALES 220G,default,DETALLE,09/01/2022,0
YOGHURT BEB NATURAL C/CEREALES 220G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB NATURAL C/CEREALES 220G,default,MAYOREO,09/01/2022,0
YOGHURT BEB NATURAL C/CEREALES 220G,default,OTROS,09/01/2022,0
YOGHURT BEB NATURAL C/CEREALES 220G,default,PROXIMIDAD,09/01/2022,0
YOGHURT BEB PI?ACOCO 220G,default,AUTOSERVICIOS,09/01/2022,149746.08
YOGHURT BEB PI?ACOCO 220G,default,CLUB DE PRECIOS,09/01/2022,0
YOGHURT BEB PI?ACOCO 220G,default,DETALLE,09/01/2022,37228.62
YOGHURT BEB PI?ACOCO 220G,default,DISTRIBUIDORES,09/01/2022,26656.74
YOGHURT BEB PI?ACOCO 220G,default,E-COMMERCE,09/01/2022,132
YOGHURT BEB PI?ACOCO 220G,default,FOOD SERVICE,09/01/2022,1124.86
YOGHURT BEB PI?ACOCO 220G,default,GEPP,09/01/2022,718.08
YOGHURT BEB PI?ACOCO 220G,default,GOBIERNO,09/01/2022,179.08
YOGHURT BEB PI?ACOCO 220G,default,MAYOREO,09/01/2022,31989.1
YOGHURT BEB PI?ACOCO 220G,default,OTROS,09/01/2022,269.06
YOGHURT BEB PI?ACOCO 220G,default,PROXIMIDAD,09/01/2022,27718.24
YOGHURT BEB PI?ACOCO 220G,default,TIENDAS,09/01/2022,411.4
YOGHURT BEB PI?ACOCO BONUS 245G,default,DETALLE,09/01/2022,0
YOGHURT BEB PI?ACOCO BONUS 245G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB PI?ACOCO BONUS 245G,default,FOOD SERVICE,09/01/2022,0
YOGHURT BEB PI?ACOCO BONUS 245G,default,MAYOREO,09/01/2022,0
YOGHURT BEB PI?ACOCO BONUS 245G,default,OTROS,09/01/2022,0
YOGHURT BEB VIT C PAST 220G,default,AUTOSERVICIOS,09/01/2022,9000.42
YOGHURT BEB VIT C PAST 220G,default,DETALLE,09/01/2022,1566.18
YOGHURT BEB VIT C PAST 220G,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT BEB VIT C PAST 220G,default,FOOD SERVICE,09/01/2022,9.02
YOGHURT BEB VIT C PAST 220G,default,GOBIERNO,09/01/2022,0
YOGHURT BEB VIT C PAST 220G,default,MAYOREO,09/01/2022,42.9
YOGHURT BEB VIT C PAST 220G,default,OTROS,09/01/2022,6.16
YOGHURT BEB VIT C PAST 220G,default,PROXIMIDAD,09/01/2022,0
YOGHURT BEB VIT C PAST 220G,default,TIENDAS,09/01/2022,64.24
YOGHURT GRANEL,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT GRANEL,default,CLUB DE PRECIOS,09/01/2022,0
YOGHURT GRANEL,default,DETALLE,09/01/2022,11112
YOGHURT GRANEL,default,DISTRIBUIDORES,09/01/2022,0
YOGHURT GRANEL,default,FOOD SERVICE,09/01/2022,612
YOGHURT GRANEL,default,MAYOREO,09/01/2022,15996
YOGHURT GRANEL,default,OTROS,09/01/2022,148
YOGHURT GRANEL,default,PROXIMIDAD,09/01/2022,48
YOGHURT GRANEL,default,TIENDAS,09/01/2022,456
YOGHURT GRIEGO NATURAL ENDULZADO PAST 125G,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT GRIEGO NATURAL ENDULZADO PAST 125G,default,DETALLE,09/01/2022,0
YOGHURT GRIEGO NATURAL ENDULZADO PAST 125G,default,MAYOREO,09/01/2022,0
YOGHURT GRIEGO NATURAL ENDULZADO PAST 750G,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT GRIEGO NATURAL S/AZUCAR PAST 125G,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT GRIEGO NATURAL S/AZUCAR PAST 125G,default,DETALLE,09/01/2022,0
YOGHURT GRIEGO NATURAL S/AZUCAR PAST 125G,default,FOOD SERVICE,09/01/2022,0
YOGHURT GRIEGO NATURAL S/AZUCAR PAST 125G,default,MAYOREO,09/01/2022,0
YOGHURT GRIEGO NATURAL S/AZUCAR PAST 750G,default,AUTOSERVICIOS,09/01/2022,0
YOGHURT NATURAL 900 GRS,default,AUTOSERVICIOS,09/01/2022,165693.6
YOGHURT NATURAL 900 GRS,default,DETALLE,09/01/2022,10626.3
YOGHURT NATURAL 900 GRS,default,DISTRIBUIDORES,09/01/2022,6075
YOGHURT NATURAL 900 GRS,default,E-COMMERCE,09/01/2022,481.5
YOGHURT NATURAL 900 GRS,default,FOOD SERVICE,09/01/2022,10936.8
YOGHURT NATURAL 900 GRS,default,GOBIERNO,09/01/2022,39.6
YOGHURT NATURAL 900 GRS,default,MAYOREO,09/01/2022,13920.3
YOGHURT NATURAL 900 GRS,default,OTROS,09/01/2022,81
YOGHURT NATURAL 900 GRS,default,PROXIMIDAD,09/01/2022,10.8
YOGHURT NATURAL 900 GRS,default,TIENDAS,09/01/2022,847.8
YOGHURT P/BEBER FRE-COCO,default,DISTRIBUIDORES,09/01/2022,-48
YOGHURT P/BEBER FRE-COCO,default,MAYOREO,09/01/2022,48
YOGHURT P/BEBER FRE-COCO,default,PROXIMIDAD,09/01/2022,0
YOGHURT P/BEBER SAB.FRESA,default,DISTRIBUIDORES,09/01/2022,-42
YOGHURT P/BEBER SAB.FRESA,default,MAYOREO,09/01/2022,42
YOGHURT P/BEBER SAB.FRESA,default,OTROS,09/01/2022,0
YOGHURT P/BEBER SAB.FRESA,default,PROXIMIDAD,09/01/2022,0
YOGHURT P/BEBER SAB.MANGO,default,DISTRIBUIDORES,09/01/2022,-24
YOGHURT P/BEBER SAB.MANGO,default,MAYOREO,09/01/2022,24
YOGHURT P/BEBER SAB.MANGO,default,PROXIMIDAD,09/01/2022,0
YOGHURT P/BEBER SABOR DURAZNO,default,DISTRIBUIDORES,09/01/2022,-30
YOGHURT P/BEBER SABOR DURAZNO,default,MAYOREO,09/01/2022,30
YOGHURT P/BEBER SABOR DURAZNO,default,PROXIMIDAD,09/01/2022,0
YOGHURT PARA BEBER SAB.MANZANA,default,DISTRIBUIDORES,09/01/2022,-60
YOGHURT PARA BEBER SAB.MANZANA,default,MAYOREO,09/01/2022,60
YOGHURT PARA BEBER SAB.MANZANA,default,OTROS,09/01/2022,0
YOGHURT PARA BEBER SAB.MANZANA,default,PROXIMIDAD,09/01/2022,0
7.50E+12,default,DISTRIBUIDORES,10/01/2022,0
AGUA EMBOTELLADA 600 ML,default,DETALLE,10/01/2022,0
AGUA EMBOTELLADA 600 ML,default,OTROS,10/01/2022,0
AGUA EMBOTELLADA 600 ML,default,TIENDAS,10/01/2022,0
ALFA SUERO EN POLVO,default,B2B,10/01/2022,11000
ALIM LIQ FERMENTADO DURAZNO PAST PQ C/6 220ML,default,GEPP,10/01/2022,0
ALIM LIQ FERMENTADO FRESA PAST PQ C/6 220ML,default,GEPP,10/01/2022,0
ALIMENTOS CAFETERIA,default,DETALLE,10/01/2022,0
ALIMENTOS CAFETERIA,default,OTROS,10/01/2022,0
ALIMENTOS CAFETERIA,default,TIENDAS,10/01/2022,0
ALPURA FRUTAL  DURAZNO 1L,default,AUTOSERVICIOS,10/01/2022,110100
ALPURA FRUTAL  DURAZNO 1L,default,CLUB DE PRECIOS,10/01/2022,24
ALPURA FRUTAL  DURAZNO 1L,default,DETALLE,10/01/2022,55284
ALPURA FRUTAL  DURAZNO 1L,default,DISTRIBUIDORES,10/01/2022,7263
ALPURA FRUTAL  DURAZNO 1L,default,E-COMMERCE,10/01/2022,48
ALPURA FRUTAL  DURAZNO 1L,default,FOOD SERVICE,10/01/2022,451
ALPURA FRUTAL  DURAZNO 1L,default,GOBIERNO,10/01/2022,93
ALPURA FRUTAL  DURAZNO 1L,default,MAYOREO,10/01/2022,16956
ALPURA FRUTAL  DURAZNO 1L,default,OTROS,10/01/2022,2111
ALPURA FRUTAL  DURAZNO 1L,default,PROXIMIDAD,10/01/2022,11933
ALPURA FRUTAL  DURAZNO 1L,default,TIENDAS,10/01/2022,140
ALPURA FRUTAL  FRESA 1L,default,AUTOSERVICIOS,10/01/2022,236191
ALPURA FRUTAL  FRESA 1L,default,DETALLE,10/01/2022,95071.1
ALPURA FRUTAL  FRESA 1L,default,DISTRIBUIDORES,10/01/2022,24832
ALPURA FRUTAL  FRESA 1L,default,E-COMMERCE,10/01/2022,94
ALPURA FRUTAL  FRESA 1L,default,FOOD SERVICE,10/01/2022,1881
ALPURA FRUTAL  FRESA 1L,default,GOBIERNO,10/01/2022,126
ALPURA FRUTAL  FRESA 1L,default,MAYOREO,10/01/2022,31391
ALPURA FRUTAL  FRESA 1L,default,OTROS,10/01/2022,1115
ALPURA FRUTAL  FRESA 1L,default,PROXIMIDAD,10/01/2022,56767
ALPURA FRUTAL  FRESA 1L,default,TIENDAS,10/01/2022,218
ALPURA FRUTAL  MANGO 1L,default,AUTOSERVICIOS,10/01/2022,85564
ALPURA FRUTAL  MANGO 1L,default,DETALLE,10/01/2022,40086
ALPURA FRUTAL  MANGO 1L,default,DISTRIBUIDORES,10/01/2022,1012
ALPURA FRUTAL  MANGO 1L,default,FOOD SERVICE,10/01/2022,286
ALPURA FRUTAL  MANGO 1L,default,GOBIERNO,10/01/2022,112
ALPURA FRUTAL  MANGO 1L,default,MAYOREO,10/01/2022,6834
ALPURA FRUTAL  MANGO 1L,default,OTROS,10/01/2022,1337
ALPURA FRUTAL  MANGO 1L,default,PROXIMIDAD,10/01/2022,644
ALPURA FRUTAL  MANGO 1L,default,TIENDAS,10/01/2022,168
ALPURA FRUTAL PI?A COCO 1L,default,AUTOSERVICIOS,10/01/2022,93132
ALPURA FRUTAL PI?A COCO 1L,default,DETALLE,10/01/2022,43659
ALPURA FRUTAL PI?A COCO 1L,default,DISTRIBUIDORES,10/01/2022,6839
ALPURA FRUTAL PI?A COCO 1L,default,E-COMMERCE,10/01/2022,160
ALPURA FRUTAL PI?A COCO 1L,default,FOOD SERVICE,10/01/2022,293
ALPURA FRUTAL PI?A COCO 1L,default,GOBIERNO,10/01/2022,116
ALPURA FRUTAL PI?A COCO 1L,default,MAYOREO,10/01/2022,12308
ALPURA FRUTAL PI?A COCO 1L,default,OTROS,10/01/2022,1239
ALPURA FRUTAL PI?A COCO 1L,default,PROXIMIDAD,10/01/2022,563
ALPURA FRUTAL PI?A COCO 1L,default,TIENDAS,10/01/2022,182
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,AUTOSERVICIOS,10/01/2022,0
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,DETALLE,10/01/2022,0
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,DISTRIBUIDORES,10/01/2022,0
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,FOOD SERVICE,10/01/2022,0
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,GOBIERNO,10/01/2022,0
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,MAYOREO,10/01/2022,0
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,OTROS,10/01/2022,0
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,PROXIMIDAD,10/01/2022,0
ALPURA KIDS UP CRECIMIENTO EDGE 1 L,default,TIENDAS,10/01/2022,0
BAGUETTE,default,TIENDAS,10/01/2022,0
BASE BATIDO RICH GRANEL,default,FOOD SERVICE,10/01/2022,9654
BEBIDA VEGETAL ALMENDRA UHT SEEDS COMBIFIT 946ML,default,AUTOSERVICIOS,10/01/2022,31740.192
BEBIDA VEGETAL ALMENDRA UHT SEEDS COMBIFIT 946ML,default,DETALLE,10/01/2022,1077.494
BEBIDA VEGETAL ALMENDRA UHT SEEDS COMBIFIT 946ML,default,DISTRIBUIDORES,10/01/2022,505.164
BEBIDA VEGETAL ALMENDRA UHT SEEDS COMBIFIT 946ML,default,E-COMMERCE,10/01/2022,3933.468
BEBIDA VEGETAL ALMENDRA UHT SEEDS COMBIFIT 946ML,default,FOOD SERVICE,10/01/2022,2060.388
BEBIDA VEGETAL ALMENDRA UHT SEEDS COMBIFIT 946ML,default,GOBIERNO,10/01/2022,45.408
