Producto,Canal,Ubicacion,Fecha,Cantidad
ALIM LIQ ALMENDR COMBIF 946M C,AUTOSERVICIOS,UNICA,01/01/2022,40044.18
ALIM LIQ ALMENDRA COMBFIT 946M,AUTOSERVICIOS,UNICA,01/01/2022,1634.688
ALIM LIQ COCO COMBIFIT 946ML,AUTOSERVICIOS,UNICA,01/01/2022,533.544
ALIM LIQ COCO COMBIFIT 946ML C,AUTOSERVICIOS,UNICA,01/01/2022,24520.32
ALPURA FRUTAL CB DURAZNO 1L,AUTOSERVICIOS,UNICA,01/01/2022,767
ALPURA FRUTAL CB FRESA 1L,AUTOSERVICIOS,UNICA,01/01/2022,1676
ALPURA FRUTAL CB MANGO 1L,AUTOSERVICIOS,UNICA,01/01/2022,975
ALPURA FRUTAL CB PI?A COCO 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
BEB FRESA DESL PQ C/6PZ 220G,AUTOSERVICIOS,UNICA,01/01/2022,0
BEB FRESA MORA PQ C/6PZ 220G,AUTOSERVICIOS,UNICA,01/01/2022,0
BEB FRESA PQ C/6 PZ 220G,AUTOSERVICIOS,UNICA,01/01/2022,0
BEB MULTISAB DESL PQC/10 220G,AUTOSERVICIOS,UNICA,01/01/2022,144337.6
BEB MULTISABOR PQ C/10PZ 220G,AUTOSERVICIOS,UNICA,01/01/2022,311735.6
CREMA ACID BAJA EN GRASA 426ML,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA ACIDA 200 ML,AUTOSERVICIOS,UNICA,01/01/2022,804.6
CREMA ACIDA 200 ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,170179.2
CREMA ACIDA 426 ML,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA ACIDA 426ML CH,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA ACIDA 450 ML,AUTOSERVICIOS,UNICA,01/01/2022,2712.15
CREMA ACIDA 450 ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,568749.6
CREMA ACIDA 450 ML. PAQ. C/3,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA ACIDA 900 ML,AUTOSERVICIOS,UNICA,01/01/2022,1334.7
CREMA ACIDA 900 ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,422809.2
CREMA ACIDA 900ML ENF CHEP,AUTOSERVICIOS,UNICA,01/01/2022,648
CREMA ACIDA 945 ML ENF CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA ACIDA BAJA EN GRASA 200M,AUTOSERVICIOS,UNICA,01/01/2022,207
CREMA ACIDA BAJA EN GRASA 450M,AUTOSERVICIOS,UNICA,01/01/2022,417.15
CREMA ACIDA BAJA EN GRASA.900M,AUTOSERVICIOS,UNICA,01/01/2022,243
CREMA ACIDA CUBETA 1PZ 4L,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA ACIDA SELECTA 426 ML,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA ACIDA SELECTA 426 ML CED,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA BAJA EN GRASA 426ML CEDI,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA DESLACT 900ML ENF CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA DESLACTOSADA 200 ML,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA DESLACTOSADA 200 ML CEDI,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA DESLACTOSADA 200ML,AUTOSERVICIOS,UNICA,01/01/2022,477.6
CREMA DESLACTOSADA 200ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,42931.2
CREMA DESLACTOSADA 426 ML,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA DESLACTOSADA 426 ML CEDI,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA DESLACTOSADA 450ML,AUTOSERVICIOS,UNICA,01/01/2022,851.85
CREMA DESLACTOSADA 450ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,197745.3
CREMA DESLACTOSADA 900 ML,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA DESLACTOSADA 900 ML CEDI,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA DESLACTOSADA 900ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,61479
CREMA REDUCIDA 200ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,23719.2
CREMA REDUCIDA 450ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,55220.4
CREMA REDUCIDA 900ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,36055.8
CREMA SELECTA 450 ML,AUTOSERVICIOS,UNICA,01/01/2022,348.3
CREMA SELECTA 450 ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,37187.1
CREMA SELECTA 900 ML,AUTOSERVICIOS,UNICA,01/01/2022,0
CREMA SELECTA 900 ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,20541.6
F.FRUTOS DEL BOSQUE 1 LT CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,107940
FORTI DESL UHT SLIM 1L MAQ,AUTOSERVICIOS,UNICA,01/01/2022,0
FORTI PLUS DES COMBI 1.5L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
FORTI PLUS DESL MIDI 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
FORTI PLUS DESL S/TAPA 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,455604
FORTI PLUS DESL UHT S/TP 1L,AUTOSERVICIOS,UNICA,01/01/2022,37092
FORTI PLUS DESLAC 1.5L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,744831
FORTI PLUS DESLAC UHT 1.5L,AUTOSERVICIOS,UNICA,01/01/2022,1386
FORTI PLUS REG COMBI 1.5L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
FORTI PLUS REG MIDI 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
FORTI PLUS REG S/TAPA 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,1487304
FORTI PLUS REG S/TAPA 1L5C CHE,AUTOSERVICIOS,UNICA,01/01/2022,295608
FORTI PLUS REGULAR 1.5L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,1488744
FORTI PLUS REGULAR UHT 1.5L,AUTOSERVICIOS,UNICA,01/01/2022,13734
FORTI PLUS REGULAR UHT S/TP 1L,AUTOSERVICIOS,UNICA,01/01/2022,140952
FORTI REGULAR UHT SLIM 1L MAQ,AUTOSERVICIOS,UNICA,01/01/2022,0
FRU DURAZNO TTOP 900ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,0
FRU FRESA TTOP 900ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,0
FRU FRS PLATANO TTOP 900ML CED,AUTOSERVICIOS,UNICA,01/01/2022,0
FRU FRUTOSDBOSQ TTOP 900ML CED,AUTOSERVICIOS,UNICA,01/01/2022,0
FRU MANGO TTOP 900ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,0
FRU PI?ACOCO TTOP 900ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,0
"FRUT FRS,CRZ,ARAND,QUIN 1LCHEP",AUTOSERVICIOS,UNICA,01/01/2022,0
"FRUT FRS,CRZ,ARAND,QUIN 900ML",AUTOSERVICIOS,UNICA,01/01/2022,0
FRUT FRUTOS DEL BOSQ.TN 250ML,AUTOSERVICIOS,UNICA,01/01/2022,16173
FRUTAL DURAZNO 1 LT CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,124200
FRUTAL DURAZNO TN 250ML,AUTOSERVICIOS,UNICA,01/01/2022,12231
FRUTAL DURAZNO TTOP 900ML,AUTOSERVICIOS,UNICA,01/01/2022,0
FRUTAL FRESA 1 LT CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,272880
FRUTAL FRESA PLAT TTOP 1L CEDI,AUTOSERVICIOS,UNICA,01/01/2022,0
FRUTAL FRESA PLATANO TN 250 ML,AUTOSERVICIOS,UNICA,01/01/2022,0
FRUTAL FRESA PLATANO TTOP 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
FRUTAL FRESA TN 250ML,AUTOSERVICIOS,UNICA,01/01/2022,30462.75
FRUTAL FRESA TTOP 900ML,AUTOSERVICIOS,UNICA,01/01/2022,0
FRUTAL FRS PLATANO TTOP 900ML,AUTOSERVICIOS,UNICA,01/01/2022,0
FRUTAL MANGO 1 LT CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,93960
FRUTAL MANGO TTOP 900ML,AUTOSERVICIOS,UNICA,01/01/2022,0
FRUTAL PI?A COCO 1 LT CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,92988
FRUTAL PI?A COCO TTOP 900ML,AUTOSERVICIOS,UNICA,01/01/2022,0
FRUTAL PI?A-COCO TN 250ML,AUTOSERVICIOS,UNICA,01/01/2022,15707.25
FT GUANABANA TTOP 900ML CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,0
HDO VAINI CUB/CHOCO 150ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
HELADO CAFE 473ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
HELADO CHOCO 900ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
HELADO TRIPLE CHOCO 473ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
HELADO VAINI GALLETA 474ML CHE,AUTOSERVICIOS,UNICA,01/01/2022,0
HELADO VAINILLA 900ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L C/FIBRA UHT DESL UE 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
L C/FIBRA UHT DESL UE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CAFE LECHERO COMBI 315MLCHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CAFE LECHERO U.EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CHOCO S/SE SLIMLEAF 180 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CHOCO S/SE SLIMLEAF 200 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CHOCO S/SELLO COMBIS 190CHEP,AUTOSERVICIOS,UNICA,01/01/2022,36504.51
L CHOCO S/SELLO COMBISMILE 190,AUTOSERVICIOS,UNICA,01/01/2022,3463.32
L CHOCO S/SELLO ECOLEAN 125ML,AUTOSERVICIOS,UNICA,01/01/2022,3602.5
L CHOCOLATE S/SELLO CRYS 250ML,AUTOSERVICIOS,UNICA,01/01/2022,7
L CHOCOLATE S/SELLO SLIM 190ML,AUTOSERVICIOS,UNICA,01/01/2022,382123.44
L CHOCOLATE UHT EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,84312
L CHOCOLATE UHT S/SELLO EDGE1L,AUTOSERVICIOS,UNICA,01/01/2022,444
L CLAS EDGE PQ C/4PZ 1L CP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CLAS SLIM LEAF 200ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CLAS UHT COMBI 315ML PQ/8PZ,AUTOSERVICIOS,UNICA,01/01/2022,0
L CLASIC MIDI SIX PACK 1L,AUTOSERVICIOS,UNICA,01/01/2022,976068
L CLASICA CRYS 250ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,75039.75
L CLASICA EDGE PQ C/4PZ 1L,AUTOSERVICIOS,UNICA,01/01/2022,160816
L CLASICA PQ C/6 1L C/U CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CLASICA UHT 1.5L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,1162566
L CLASICA UHT COMBISMILE 315ML,AUTOSERVICIOS,UNICA,01/01/2022,0
L CLASICA UHT EDGE 1L 5C CHEP,AUTOSERVICIOS,UNICA,01/01/2022,300060
L CLASICA UHT EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,1659408
L CLASICA UHT MIDI 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L CLASICA UP ROSA 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L DES LIGHT EDGE PQC/4PZ 1L CP,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESCR DESLAC LACDEL EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESL 18G GS UP CRYSTAL 250,AUTOSERVICIOS,UNICA,01/01/2022,1262.25
L DESL LIGHT 1.5L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,341595
L DESL LIGHT EDGE 1L 5C CHEP,AUTOSERVICIOS,UNICA,01/01/2022,212832
L DESL LIGHT EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,1117188
L DESL LIGHT EDGE PQ C/4PZ 1L,AUTOSERVICIOS,UNICA,01/01/2022,229348
L DESL LIGHT UP ROSA 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESL MIDI SIX PACK 1L,AUTOSERVICIOS,UNICA,01/01/2022,1133616
L DESL UHT COMBI 315ML PQ/8PZ,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESL UHT COMBISMILE 315ML,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESL UP ROSA 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESLAC EDGE 1L 5C CHEP,AUTOSERVICIOS,UNICA,01/01/2022,486588
L DESLAC EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,2439096
L DESLAC EDGE PQ C/4PZ 1L,AUTOSERVICIOS,UNICA,01/01/2022,345280
L DESLAC EDGE PQ C/4PZ 1L CP,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESLAC MIDI 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESLAC PQ C/6PZ 1LC/U CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESLAC SLIM LEAF 200ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L DESLAC UP 1.5L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,1635696
L DESLAC UP CRYS 250ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,56632.5
L ENT PAST CC GALON 3.78L,AUTOSERVICIOS,UNICA,01/01/2022,0
L ENT PAST CC MED GALON 1.89L,AUTOSERVICIOS,UNICA,01/01/2022,0
L ENTERA LACDEL EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,127536
L ENTERA ORIGEN U.EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L EVAPORA DESL ECOLEAN125 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L EVAPORAD REG ECOLEAN 125CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L EVAPORADA DESLAC 356ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,36140.41704
L EVAPORADA DESLAC ECOLEAN 125,AUTOSERVICIOS,UNICA,01/01/2022,8861.208
L EVAPORADA REG ECOLEAN 125ML,AUTOSERVICIOS,UNICA,01/01/2022,11447.832
L EXT PROTEINA DESL UE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L EXT PROTEINA DESL UE 1L SAMS,AUTOSERVICIOS,UNICA,01/01/2022,0
L EXTR PROTE CACAO COMBI 315ML,AUTOSERVICIOS,UNICA,01/01/2022,0
L EXTR PROTE FRESA COMBI 315ML,AUTOSERVICIOS,UNICA,01/01/2022,0
L EXTR PROTEINA DESL UE 1LCHEP,AUTOSERVICIOS,UNICA,01/01/2022,117576
L EXTR PROTEINA DESL UE 1LSAMS,AUTOSERVICIOS,UNICA,01/01/2022,21972
L EXTRA PROTEINA DESLAC UE 1L,AUTOSERVICIOS,UNICA,01/01/2022,7884
L EXTRA PROTEINA UE 1L,AUTOSERVICIOS,UNICA,01/01/2022,8712
L EXTRA PROTEINA UE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,106812
L EXTRA PROTEINA UE 1L SAMS,AUTOSERVICIOS,UNICA,01/01/2022,20832
L FRESA S/SE SLIMLEAF 180 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L FRESA S/SE SLIMLEAF 200 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L FRESA S/SELLO COMBIS 190CHEP,AUTOSERVICIOS,UNICA,01/01/2022,29346.45
L FRESA S/SELLO COMBISMILE 190,AUTOSERVICIOS,UNICA,01/01/2022,3379.53
L FRESA S/SELLO CRYS 250ML,AUTOSERVICIOS,UNICA,01/01/2022,6.75
L FRESA S/SELLO ECOLEAN 125ML,AUTOSERVICIOS,UNICA,01/01/2022,5542.5
L FRESA S/SELLO SLIM 190ML,AUTOSERVICIOS,UNICA,01/01/2022,395429.52
L FRESA UHT EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,44844
L FRESA UHT S/SELLO EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,324
L LACDEL DESL REHID EDG 1LCHEP,AUTOSERVICIOS,UNICA,01/01/2022,280464
L LACDEL SEMI REHID EDG1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,33408
L LACDEL SEMI REHID EDG1L5C CH,AUTOSERVICIOS,UNICA,01/01/2022,60504
L LIGHT UHT EDGE 1L 5C CHEP,AUTOSERVICIOS,UNICA,01/01/2022,96384
L LIGHT UHT EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,673380
L MONSTER PASTELCHOCO SLIM190,AUTOSERVICIOS,UNICA,01/01/2022,10912.08
L PARC DESCR LACDEL EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
L PEGASO CHOCOBOMBON SLIM 190,AUTOSERVICIOS,UNICA,01/01/2022,1067.04
L SELECTA BROWNIE CHOCO 315ML,AUTOSERVICIOS,UNICA,01/01/2022,13116.6
L SELECTA CARAMELO 315 ML,AUTOSERVICIOS,UNICA,01/01/2022,0
L SELECTA CREMA BAT FRESA 315,AUTOSERVICIOS,UNICA,01/01/2022,8852.76
L SELECTA DESL U.EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,156276
L SELECTA DESL UE 1L SAMS,AUTOSERVICIOS,UNICA,01/01/2022,24732
L SELECTA U.EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,294444
L SELECTA UE 1L SAMS,AUTOSERVICIOS,UNICA,01/01/2022,46164
L SEMI U.EDGE PQC/6 1L GEPP,AUTOSERVICIOS,UNICA,01/01/2022,0
L SEMI UHT ULTRA EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,9696
L SEMI UHT ULTRA EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,795828
L SEMI UHT ULTRA EDGE 1L SAMS,AUTOSERVICIOS,UNICA,01/01/2022,154812
L SIREN MORAS SLIMLEAF 180CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L SIRENA MORAS SLIM 190 ML,AUTOSERVICIOS,UNICA,01/01/2022,43990.32
L UNICORNIO MORA SLIMLEAF 200,AUTOSERVICIOS,UNICA,01/01/2022,0
L UP LACDEL DESL REHID EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,1344
L UP LACDEL SEMI REHID EDG 1LT,AUTOSERVICIOS,UNICA,01/01/2022,2196
L VAINI S/SE SLIMLEAF 180 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L VAINI S/SE SLIMLEAF 200 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
L VAINI S/SELLO COMBIS 190CHEP,AUTOSERVICIOS,UNICA,01/01/2022,23704.59
L VAINI S/SELLO COMBISMILE 190,AUTOSERVICIOS,UNICA,01/01/2022,2481.78
L VAINILLA S/SELLO CRYS 250ML,AUTOSERVICIOS,UNICA,01/01/2022,6.75
L VAINILLA S/SELLO ECOLEAN 125,AUTOSERVICIOS,UNICA,01/01/2022,4745
L VAINILLA S/SELLO SLIM 190ML,AUTOSERVICIOS,UNICA,01/01/2022,250033.92
L VAINILLA UHT EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,31224
L VAINILLA UHT S/SELLO EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,516
L. DESL LIGHT U.EDGE PQ/6 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
L.DESL LACDEL PLUS EDGEPQ/4 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
L.DESL.LIGHT UED SIX PACK 1LT,AUTOSERVICIOS,UNICA,01/01/2022,102384
L.ENT.PAST. GALON 3.79L CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,248724
L.ENT.PAST. MED GAL 1.89L CEDI,AUTOSERVICIOS,UNICA,01/01/2022,291422.88
L.POLVO SEMI MIEL KIDS BOL480G,AUTOSERVICIOS,UNICA,01/01/2022,0
L.SELECTA DESLAC ULTRA EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,2832
L.SELECTA ULTRA EDGE 1LT,AUTOSERVICIOS,UNICA,01/01/2022,19165
LCHOCO SLIMLEAF PQ/6 200MLCHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
LDESC UHT DESL0 PQ/6 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
LDESC UHT DESL0 UEDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE CLASICA GALON 3.78 L.,AUTOSERVICIOS,UNICA,01/01/2022,37701.72
LECHE CLASICA SIX PACK 1L C/U,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE DESL LACDEL PLUS EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE DESL PAST TTOP 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE DESL PAST TTOP 1L CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE DESL SELECTA PQ/4 1L MAQ,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE DESL.LIGHT 1.5 LT,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE DESL.LIGHT 5G GS EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,30324
LECHE DESLAC 18G GS UP 1.5 L,AUTOSERVICIOS,UNICA,01/01/2022,8073
LECHE DESLAC 18G GS UP EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,47292
LECHE EN POLVO CLASIC 460 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE EN POLVO CLASICA 460 GR,AUTOSERVICIOS,UNICA,01/01/2022,194816.44
LECHE EN POLVO DESLAC 150 GRS,AUTOSERVICIOS,UNICA,01/01/2022,5904.5265
LECHE EN POLVO DESLAC 460 CHEP,AUTOSERVICIOS,UNICA,01/01/2022,1218.672
LECHE EN POLVO DESLACT. 460 GR,AUTOSERVICIOS,UNICA,01/01/2022,361234.692
LECHE EN POLVO ENTER 150G CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE EN POLVO ENTERA 150 GRS,AUTOSERVICIOS,UNICA,01/01/2022,4535.7375
LECHE ENT SELECTA PQ/4 1L MAQ,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE ENTERA PAST.1L TTOP CEDI,AUTOSERVICIOS,UNICA,01/01/2022,106452
LECHE EVAP DESL COMBI 356ML,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE EVAP DESL ECOLEAN 125ML,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE EVAP REG COMBI 356ML,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE EVAP REG ECOLEAN 125ML,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE EVAPORADA DESLACT 356 ML,AUTOSERVICIOS,UNICA,01/01/2022,28024.79544
LECHE EVAPORADA REG 356ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,223421.3359
LECHE EVAPORADA REGULAR 356 ML,AUTOSERVICIOS,UNICA,01/01/2022,55083.34267
LECHE KIDS CREC EDGE 1L CHEP,AUTOSERVICIOS,UNICA,01/01/2022,97872
LECHE KIDS UP CREC. EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,2628
LECHE LIGHT ULTRAPASTE EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,18072
LECHE PAST.CLAS.MED.GAL.1.89L.,AUTOSERVICIOS,UNICA,01/01/2022,52564.68
LECHE POLVO SEM DESL 150G CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE REG LACDEL PLUS EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE SEMI LACDEL PLUS EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE SEMI U.EDGE PQ/6 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE SEMI UHT PQ/4 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
LECHE TTOP CB CLASICA 1L,AUTOSERVICIOS,UNICA,01/01/2022,22565
LECHE UP CLASICA 1.5 L,AUTOSERVICIOS,UNICA,01/01/2022,9117
LECHE UP CLASICA EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,53028
LECHE UP ENTERA LACDEL EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,132
LECHE UP REG LACDEL EDGE 1L,AUTOSERVICIOS,UNICA,01/01/2022,0
LEXT PRO CACAO COMBI315ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
LEXT PRO FRESA COMBI315ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,0
M.CREMA D.LECHE D.VACA 250ML,AUTOSERVICIOS,UNICA,01/01/2022,3577.5
MANCHEGO 400 G.,AUTOSERVICIOS,UNICA,01/01/2022,15647.07
MANT S/SAL C/12PZ 220G,AUTOSERVICIOS,UNICA,01/01/2022,15071.76
MANT S/SAL C/4PZ 90G,AUTOSERVICIOS,UNICA,01/01/2022,0
MANT SIN SAL C/24PZ 90 G,AUTOSERVICIOS,UNICA,01/01/2022,2259.36
MANTEQUILLA CON SAL 90GR HEB,AUTOSERVICIOS,UNICA,01/01/2022,2224.8
MANTEQUILLA PREMIUM SSAL 200GR,AUTOSERVICIOS,UNICA,01/01/2022,0
MANTEQUILLA PREMIUM SSAL 90 GR,AUTOSERVICIOS,UNICA,01/01/2022,0
MANTEQUILLA S/SAL CRRCO 200G,AUTOSERVICIOS,UNICA,01/01/2022,0
MANTEQUILLA S/SAL CRRCO 90G,AUTOSERVICIOS,UNICA,01/01/2022,0
MANTEQUILLA SIN SAL 90 GR HEB,AUTOSERVICIOS,UNICA,01/01/2022,2181.6
MED CREMA UHT DESL 250ML,AUTOSERVICIOS,UNICA,01/01/2022,0
MEDIA CREMA ECOLEAN 125ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,9907.5
MEDIA CREMA ECOLEAN 200ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,3824
MEDIA CREMA UHT 250ML CHEP,AUTOSERVICIOS,UNICA,01/01/2022,127143
MEDIA CREMA UP ECOLEAN 125 ML,AUTOSERVICIOS,UNICA,01/01/2022,127.5
MEDIA CREMA UP ECOLEAN 200 ML,AUTOSERVICIOS,UNICA,01/01/2022,12856
Q COTTAGE CRRCO 350 G 12PZ CED,AUTOSERVICIOS,UNICA,01/01/2022,10944.57552
Q.ASAD.BARRA CRRCO 400GRS CEDI,AUTOSERVICIOS,UNICA,01/01/2022,9781.81647
Q.ASADERO CRRCO 1 KG CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,11836.36482
Q.MANCHEGO CRRCO 400GRS CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,12975.68
Q.MANCHEGO RES CRRCO 400G HEB,AUTOSERVICIOS,UNICA,01/01/2022,7136.624
Q.OAXACA CRRCO 400GRS CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,10254.366
Q.PANELA CRRCO 400GRS CEDIS,AUTOSERVICIOS,UNICA,01/01/2022,11990.58756
