Producto,Canal,Ubicacion,Fecha,Cantidad
P003,CNL_RETAIL,DC_3013,01/01/2023,0
P001,CNL_GOBIERNO,DC_3013,01/01/2023,0
P003,CNL_GOBIERNO,DC_3013,01/01/2023,0
P001,CNL_INDUSTRIAL,DC_3014,01/01/2023,0
P001,CNL_TRANSPORTE,DC_3014,01/01/2023,0
P003,CNL_TRANSPORTE,DC_3014,01/01/2023,0
P003,CNL_RETAIL,DC_3014,01/01/2023,0
P002,CNL_INDUSTRIAL,DC_3015,01/01/2023,0
P001,CNL_TRANSPORTE,DC_3015,01/01/2023,0
P002,CNL_TRANSPORTE,DC_3015,01/01/2023,0
P003,CNL_TRANSPORTE,DC_3015,01/01/2023,0
P003,CNL_RETAIL,DC_3015,01/01/2023,0
P003,CNL_INDUSTRIAL,DC_3001,02/01/2023,0
P002,CNL_TRANSPORTE,DC_3001,02/01/2023,0
P001,CNL_RETAIL,DC_3001,02/01/2023,0
P001,CNL_GOBIERNO,DC_3001,02/01/2023,0
P002,CNL_GOBIERNO,DC_3001,02/01/2023,0
P003,CNL_GOBIERNO,DC_3001,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3002,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3002,02/01/2023,0
P002,CNL_TRANSPORTE,DC_3002,02/01/2023,0
P001,CNL_RETAIL,DC_3002,02/01/2023,0
P002,CNL_RETAIL,DC_3002,02/01/2023,0
P002,CNL_GOBIERNO,DC_3002,02/01/2023,6716
P001,CNL_INDUSTRIAL,DC_3003,02/01/2023,0
P003,CNL_INDUSTRIAL,DC_3003,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3003,02/01/2023,0
P003,CNL_TRANSPORTE,DC_3003,02/01/2023,0
P001,CNL_RETAIL,DC_3003,02/01/2023,0
P002,CNL_RETAIL,DC_3003,02/01/2023,0
P003,CNL_RETAIL,DC_3003,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3004,02/01/2023,0
P003,CNL_INDUSTRIAL,DC_3004,02/01/2023,0
P003,CNL_TRANSPORTE,DC_3004,02/01/2023,0
P001,CNL_RETAIL,DC_3004,02/01/2023,0
P001,CNL_GOBIERNO,DC_3004,02/01/2023,0
P002,CNL_GOBIERNO,DC_3004,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3005,02/01/2023,0
P002,CNL_RETAIL,DC_3005,02/01/2023,10014
P003,CNL_RETAIL,DC_3005,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3006,02/01/2023,3770
P003,CNL_TRANSPORTE,DC_3006,02/01/2023,0
P001,CNL_RETAIL,DC_3006,02/01/2023,0
P002,CNL_RETAIL,DC_3006,02/01/2023,0
P003,CNL_RETAIL,DC_3006,02/01/2023,0
P001,CNL_GOBIERNO,DC_3006,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3007,02/01/2023,3346
P002,CNL_TRANSPORTE,DC_3007,02/01/2023,0
P001,CNL_RETAIL,DC_3007,02/01/2023,0
P002,CNL_GOBIERNO,DC_3007,02/01/2023,0
P002,CNL_INDUSTRIAL,DC_3008,02/01/2023,0
P001,CNL_RETAIL,DC_3008,02/01/2023,0
P001,CNL_GOBIERNO,DC_3008,02/01/2023,2124
P003,CNL_GOBIERNO,DC_3008,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3009,02/01/2023,0
P002,CNL_INDUSTRIAL,DC_3009,02/01/2023,0
P003,CNL_INDUSTRIAL,DC_3009,02/01/2023,0
P002,CNL_TRANSPORTE,DC_3009,02/01/2023,0
P003,CNL_TRANSPORTE,DC_3009,02/01/2023,0
P003,CNL_RETAIL,DC_3009,02/01/2023,1801
P002,CNL_INDUSTRIAL,DC_3010,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3010,02/01/2023,0
P002,CNL_TRANSPORTE,DC_3010,02/01/2023,0
P003,CNL_TRANSPORTE,DC_3010,02/01/2023,0
P002,CNL_RETAIL,DC_3010,02/01/2023,0
P001,CNL_GOBIERNO,DC_3010,02/01/2023,0
P002,CNL_GOBIERNO,DC_3010,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3011,02/01/2023,0
P002,CNL_TRANSPORTE,DC_3011,02/01/2023,0
P003,CNL_TRANSPORTE,DC_3011,02/01/2023,0
P001,CNL_RETAIL,DC_3011,02/01/2023,0
P003,CNL_RETAIL,DC_3011,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3012,02/01/2023,0
P003,CNL_RETAIL,DC_3012,02/01/2023,0
P002,CNL_GOBIERNO,DC_3012,02/01/2023,0
P003,CNL_GOBIERNO,DC_3012,02/01/2023,0
P002,CNL_INDUSTRIAL,DC_3013,02/01/2023,0
P003,CNL_INDUSTRIAL,DC_3013,02/01/2023,812
P001,CNL_TRANSPORTE,DC_3013,02/01/2023,0
P002,CNL_TRANSPORTE,DC_3013,02/01/2023,0
P003,CNL_RETAIL,DC_3013,02/01/2023,2023
P001,CNL_GOBIERNO,DC_3013,02/01/2023,0
P003,CNL_GOBIERNO,DC_3013,02/01/2023,0
P001,CNL_INDUSTRIAL,DC_3014,02/01/2023,3537
P001,CNL_TRANSPORTE,DC_3014,02/01/2023,0
P003,CNL_TRANSPORTE,DC_3014,02/01/2023,0
P003,CNL_RETAIL,DC_3014,02/01/2023,0
P002,CNL_INDUSTRIAL,DC_3015,02/01/2023,0
P001,CNL_TRANSPORTE,DC_3015,02/01/2023,0
P002,CNL_TRANSPORTE,DC_3015,02/01/2023,0
P003,CNL_TRANSPORTE,DC_3015,02/01/2023,0
P003,CNL_RETAIL,DC_3015,02/01/2023,0
P003,CNL_INDUSTRIAL,DC_3001,03/01/2023,1761
P002,CNL_TRANSPORTE,DC_3001,03/01/2023,0
P001,CNL_RETAIL,DC_3001,03/01/2023,0
P001,CNL_GOBIERNO,DC_3001,03/01/2023,0
P002,CNL_GOBIERNO,DC_3001,03/01/2023,0
P003,CNL_GOBIERNO,DC_3001,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3002,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3002,03/01/2023,0
P002,CNL_TRANSPORTE,DC_3002,03/01/2023,20003
P001,CNL_RETAIL,DC_3002,03/01/2023,0
P002,CNL_RETAIL,DC_3002,03/01/2023,0
P002,CNL_GOBIERNO,DC_3002,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3003,03/01/2023,2841
P003,CNL_INDUSTRIAL,DC_3003,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3003,03/01/2023,0
P003,CNL_TRANSPORTE,DC_3003,03/01/2023,0
P001,CNL_RETAIL,DC_3003,03/01/2023,0
P002,CNL_RETAIL,DC_3003,03/01/2023,0
P003,CNL_RETAIL,DC_3003,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3004,03/01/2023,0
P003,CNL_INDUSTRIAL,DC_3004,03/01/2023,0
P003,CNL_TRANSPORTE,DC_3004,03/01/2023,1532
P001,CNL_RETAIL,DC_3004,03/01/2023,0
P001,CNL_GOBIERNO,DC_3004,03/01/2023,0
P002,CNL_GOBIERNO,DC_3004,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3005,03/01/2023,0
P002,CNL_RETAIL,DC_3005,03/01/2023,0
P003,CNL_RETAIL,DC_3005,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3006,03/01/2023,0
P003,CNL_TRANSPORTE,DC_3006,03/01/2023,0
P001,CNL_RETAIL,DC_3006,03/01/2023,0
P002,CNL_RETAIL,DC_3006,03/01/2023,4515
P003,CNL_RETAIL,DC_3006,03/01/2023,0
P001,CNL_GOBIERNO,DC_3006,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3007,03/01/2023,0
P002,CNL_TRANSPORTE,DC_3007,03/01/2023,0
P001,CNL_RETAIL,DC_3007,03/01/2023,0
P002,CNL_GOBIERNO,DC_3007,03/01/2023,0
P002,CNL_INDUSTRIAL,DC_3008,03/01/2023,0
P001,CNL_RETAIL,DC_3008,03/01/2023,0
P001,CNL_GOBIERNO,DC_3008,03/01/2023,0
P003,CNL_GOBIERNO,DC_3008,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3009,03/01/2023,0
P002,CNL_INDUSTRIAL,DC_3009,03/01/2023,0
P003,CNL_INDUSTRIAL,DC_3009,03/01/2023,0
P002,CNL_TRANSPORTE,DC_3009,03/01/2023,0
P003,CNL_TRANSPORTE,DC_3009,03/01/2023,1614
P003,CNL_RETAIL,DC_3009,03/01/2023,0
P002,CNL_INDUSTRIAL,DC_3010,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3010,03/01/2023,1877
P002,CNL_TRANSPORTE,DC_3010,03/01/2023,0
P003,CNL_TRANSPORTE,DC_3010,03/01/2023,1225
P002,CNL_RETAIL,DC_3010,03/01/2023,0
P001,CNL_GOBIERNO,DC_3010,03/01/2023,0
P002,CNL_GOBIERNO,DC_3010,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3011,03/01/2023,0
P002,CNL_TRANSPORTE,DC_3011,03/01/2023,0
P003,CNL_TRANSPORTE,DC_3011,03/01/2023,0
P001,CNL_RETAIL,DC_3011,03/01/2023,0
P003,CNL_RETAIL,DC_3011,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3012,03/01/2023,0
P003,CNL_RETAIL,DC_3012,03/01/2023,0
P002,CNL_GOBIERNO,DC_3012,03/01/2023,0
P003,CNL_GOBIERNO,DC_3012,03/01/2023,0
P002,CNL_INDUSTRIAL,DC_3013,03/01/2023,0
P003,CNL_INDUSTRIAL,DC_3013,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3013,03/01/2023,0
P002,CNL_TRANSPORTE,DC_3013,03/01/2023,9473
P003,CNL_RETAIL,DC_3013,03/01/2023,0
P001,CNL_GOBIERNO,DC_3013,03/01/2023,1704
P003,CNL_GOBIERNO,DC_3013,03/01/2023,0
P001,CNL_INDUSTRIAL,DC_3014,03/01/2023,3298
P001,CNL_TRANSPORTE,DC_3014,03/01/2023,0
P003,CNL_TRANSPORTE,DC_3014,03/01/2023,0
P003,CNL_RETAIL,DC_3014,03/01/2023,0
P002,CNL_INDUSTRIAL,DC_3015,03/01/2023,0
P001,CNL_TRANSPORTE,DC_3015,03/01/2023,0
P002,CNL_TRANSPORTE,DC_3015,03/01/2023,0
P003,CNL_TRANSPORTE,DC_3015,03/01/2023,0
P003,CNL_RETAIL,DC_3015,03/01/2023,0
P003,CNL_INDUSTRIAL,DC_3001,04/01/2023,0
P002,CNL_TRANSPORTE,DC_3001,04/01/2023,0
P001,CNL_RETAIL,DC_3001,04/01/2023,0
P001,CNL_GOBIERNO,DC_3001,04/01/2023,0
P002,CNL_GOBIERNO,DC_3001,04/01/2023,0
P003,CNL_GOBIERNO,DC_3001,04/01/2023,1370
P001,CNL_INDUSTRIAL,DC_3002,04/01/2023,3365
P001,CNL_TRANSPORTE,DC_3002,04/01/2023,0
P002,CNL_TRANSPORTE,DC_3002,04/01/2023,0
P001,CNL_RETAIL,DC_3002,04/01/2023,0
P002,CNL_RETAIL,DC_3002,04/01/2023,10327
P002,CNL_GOBIERNO,DC_3002,04/01/2023,0
P001,CNL_INDUSTRIAL,DC_3003,04/01/2023,0
P003,CNL_INDUSTRIAL,DC_3003,04/01/2023,0
P001,CNL_TRANSPORTE,DC_3003,04/01/2023,0
P003,CNL_TRANSPORTE,DC_3003,04/01/2023,0
P001,CNL_RETAIL,DC_3003,04/01/2023,0
P002,CNL_RETAIL,DC_3003,04/01/2023,0
P003,CNL_RETAIL,DC_3003,04/01/2023,0
P001,CNL_INDUSTRIAL,DC_3004,04/01/2023,2280
P003,CNL_INDUSTRIAL,DC_3004,04/01/2023,784
P003,CNL_TRANSPORTE,DC_3004,04/01/2023,0
P001,CNL_RETAIL,DC_3004,04/01/2023,0
P001,CNL_GOBIERNO,DC_3004,04/01/2023,0
P002,CNL_GOBIERNO,DC_3004,04/01/2023,0
P001,CNL_TRANSPORTE,DC_3005,04/01/2023,0
P002,CNL_RETAIL,DC_3005,04/01/2023,0
P003,CNL_RETAIL,DC_3005,04/01/2023,1243
P001,CNL_INDUSTRIAL,DC_3006,04/01/2023,0
P003,CNL_TRANSPORTE,DC_3006,04/01/2023,0
P001,CNL_RETAIL,DC_3006,04/01/2023,0
P002,CNL_RETAIL,DC_3006,04/01/2023,0
P003,CNL_RETAIL,DC_3006,04/01/2023,947
P001,CNL_GOBIERNO,DC_3006,04/01/2023,0
P001,CNL_TRANSPORTE,DC_3007,04/01/2023,0
P002,CNL_TRANSPORTE,DC_3007,04/01/2023,15900
P001,CNL_RETAIL,DC_3007,04/01/2023,0
P002,CNL_GOBIERNO,DC_3007,04/01/2023,0
P002,CNL_INDUSTRIAL,DC_3008,04/01/2023,0
P001,CNL_RETAIL,DC_3008,04/01/2023,0
P001,CNL_GOBIERNO,DC_3008,04/01/2023,2039
P003,CNL_GOBIERNO,DC_3008,04/01/2023,0
P001,CNL_INDUSTRIAL,DC_3009,04/01/2023,0
P002,CNL_INDUSTRIAL,DC_3009,04/01/2023,0
P003,CNL_INDUSTRIAL,DC_3009,04/01/2023,0
P002,CNL_TRANSPORTE,DC_3009,04/01/2023,0
P003,CNL_TRANSPORTE,DC_3009,04/01/2023,0
P003,CNL_RETAIL,DC_3009,04/01/2023,0
P002,CNL_INDUSTRIAL,DC_3010,04/01/2023,0
P001,CNL_TRANSPORTE,DC_3010,04/01/2023,2295
P002,CNL_TRANSPORTE,DC_3010,04/01/2023,0
P003,CNL_TRANSPORTE,DC_3010,04/01/2023,0
P002,CNL_RETAIL,DC_3010,04/01/2023,12738
P001,CNL_GOBIERNO,DC_3010,04/01/2023,0
P002,CNL_GOBIERNO,DC_3010,04/01/2023,0
P001,CNL_INDUSTRIAL,DC_3011,04/01/2023,0
P002,CNL_TRANSPORTE,DC_3011,04/01/2023,0
P003,CNL_TRANSPORTE,DC_3011,04/01/2023,0
P001,CNL_RETAIL,DC_3011,04/01/2023,0
P003,CNL_RETAIL,DC_3011,04/01/2023,0
P001,CNL_INDUSTRIAL,DC_3012,04/01/2023,0
P003,CNL_RETAIL,DC_3012,04/01/2023,730
P002,CNL_GOBIERNO,DC_3012,04/01/2023,0
P003,CNL_GOBIERNO,DC_3012,04/01/2023,0
P002,CNL_INDUSTRIAL,DC_3013,04/01/2023,0
P003,CNL_INDUSTRIAL,DC_3013,04/01/2023,0
P001,CNL_TRANSPORTE,DC_3013,04/01/2023,0
P002,CNL_TRANSPORTE,DC_3013,04/01/2023,0
P003,CNL_RETAIL,DC_3013,04/01/2023,0
P001,CNL_GOBIERNO,DC_3013,04/01/2023,0
P003,CNL_GOBIERNO,DC_3013,04/01/2023,0
P001,CNL_INDUSTRIAL,DC_3014,04/01/2023,2132
P001,CNL_TRANSPORTE,DC_3014,04/01/2023,0
P003,CNL_TRANSPORTE,DC_3014,04/01/2023,0
P003,CNL_RETAIL,DC_3014,04/01/2023,0
P002,CNL_INDUSTRIAL,DC_3015,04/01/2023,0
P001,CNL_TRANSPORTE,DC_3015,04/01/2023,3994
P002,CNL_TRANSPORTE,DC_3015,04/01/2023,0
P003,CNL_TRANSPORTE,DC_3015,04/01/2023,0
P003,CNL_RETAIL,DC_3015,04/01/2023,2288
P003,CNL_INDUSTRIAL,DC_3001,05/01/2023,0
P002,CNL_TRANSPORTE,DC_3001,05/01/2023,0
P001,CNL_RETAIL,DC_3001,05/01/2023,0
P001,CNL_GOBIERNO,DC_3001,05/01/2023,3222
P002,CNL_GOBIERNO,DC_3001,05/01/2023,0
P003,CNL_GOBIERNO,DC_3001,05/01/2023,0
P001,CNL_INDUSTRIAL,DC_3002,05/01/2023,0
P001,CNL_TRANSPORTE,DC_3002,05/01/2023,0
P002,CNL_TRANSPORTE,DC_3002,05/01/2023,0
P001,CNL_RETAIL,DC_3002,05/01/2023,0
P002,CNL_RETAIL,DC_3002,05/01/2023,0
P002,CNL_GOBIERNO,DC_3002,05/01/2023,0
P001,CNL_INDUSTRIAL,DC_3003,05/01/2023,0
P003,CNL_INDUSTRIAL,DC_3003,05/01/2023,0
P001,CNL_TRANSPORTE,DC_3003,05/01/2023,0
P003,CNL_TRANSPORTE,DC_3003,05/01/2023,0
P001,CNL_RETAIL,DC_3003,05/01/2023,2575
P002,CNL_RETAIL,DC_3003,05/01/2023,0
P003,CNL_RETAIL,DC_3003,05/01/2023,0
P001,CNL_INDUSTRIAL,DC_3004,05/01/2023,0
P003,CNL_INDUSTRIAL,DC_3004,05/01/2023,0
P003,CNL_TRANSPORTE,DC_3004,05/01/2023,0
P001,CNL_RETAIL,DC_3004,05/01/2023,0
P001,CNL_GOBIERNO,DC_3004,05/01/2023,1680
P002,CNL_GOBIERNO,DC_3004,05/01/2023,0
P001,CNL_TRANSPORTE,DC_3005,05/01/2023,0
P002,CNL_RETAIL,DC_3005,05/01/2023,0
P003,CNL_RETAIL,DC_3005,05/01/2023,0
P001,CNL_INDUSTRIAL,DC_3006,05/01/2023,0
P003,CNL_TRANSPORTE,DC_3006,05/01/2023,0
P001,CNL_RETAIL,DC_3006,05/01/2023,0
P002,CNL_RETAIL,DC_3006,05/01/2023,0
P003,CNL_RETAIL,DC_3006,05/01/2023,0
P001,CNL_GOBIERNO,DC_3006,05/01/2023,0
P001,CNL_TRANSPORTE,DC_3007,05/01/2023,0
P002,CNL_TRANSPORTE,DC_3007,05/01/2023,11374
P001,CNL_RETAIL,DC_3007,05/01/2023,0
P002,CNL_GOBIERNO,DC_3007,05/01/2023,0
P002,CNL_INDUSTRIAL,DC_3008,05/01/2023,0
P001,CNL_RETAIL,DC_3008,05/01/2023,0
P001,CNL_GOBIERNO,DC_3008,05/01/2023,0
P003,CNL_GOBIERNO,DC_3008,05/01/2023,0
P001,CNL_INDUSTRIAL,DC_3009,05/01/2023,0
P002,CNL_INDUSTRIAL,DC_3009,05/01/2023,10535
P003,CNL_INDUSTRIAL,DC_3009,05/01/2023,0
P002,CNL_TRANSPORTE,DC_3009,05/01/2023,0
P003,CNL_TRANSPORTE,DC_3009,05/01/2023,1551
P003,CNL_RETAIL,DC_3009,05/01/2023,1508
P002,CNL_INDUSTRIAL,DC_3010,05/01/2023,0
P001,CNL_TRANSPORTE,DC_3010,05/01/2023,0
P002,CNL_TRANSPORTE,DC_3010,05/01/2023,0
P003,CNL_TRANSPORTE,DC_3010,05/01/2023,0
P002,CNL_RETAIL,DC_3010,05/01/2023,0
P001,CNL_GOBIERNO,DC_3010,05/01/2023,0
P002,CNL_GOBIERNO,DC_3010,05/01/2023,0
P001,CNL_INDUSTRIAL,DC_3011,05/01/2023,0
P002,CNL_TRANSPORTE,DC_3011,05/01/2023,0
P003,CNL_TRANSPORTE,DC_3011,05/01/2023,0
P001,CNL_RETAIL,DC_3011,05/01/2023,0
P003,CNL_RETAIL,DC_3011,05/01/2023,1179
P001,CNL_INDUSTRIAL,DC_3012,05/01/2023,0
P003,CNL_RETAIL,DC_3012,05/01/2023,0
P002,CNL_GOBIERNO,DC_3012,05/01/2023,0
P003,CNL_GOBIERNO,DC_3012,05/01/2023,0
P002,CNL_INDUSTRIAL,DC_3013,05/01/2023,0
P003,CNL_INDUSTRIAL,DC_3013,05/01/2023,0
P001,CNL_TRANSPORTE,DC_3013,05/01/2023,0
P002,CNL_TRANSPORTE,DC_3013,05/01/2023,12126
P003,CNL_RETAIL,DC_3013,05/01/2023,1595
P001,CNL_GOBIERNO,DC_3013,05/01/2023,1011
P003,CNL_GOBIERNO,DC_3013,05/01/2023,0
P001,CNL_INDUSTRIAL,DC_3014,05/01/2023,0
P001,CNL_TRANSPORTE,DC_3014,05/01/2023,0
P003,CNL_TRANSPORTE,DC_3014,05/01/2023,0
P003,CNL_RETAIL,DC_3014,05/01/2023,0
P002,CNL_INDUSTRIAL,DC_3015,05/01/2023,0
P001,CNL_TRANSPORTE,DC_3015,05/01/2023,0
P002,CNL_TRANSPORTE,DC_3015,05/01/2023,0
P003,CNL_TRANSPORTE,DC_3015,05/01/2023,0
P003,CNL_RETAIL,DC_3015,05/01/2023,0
P003,CNL_INDUSTRIAL,DC_3001,06/01/2023,0
P002,CNL_TRANSPORTE,DC_3001,06/01/2023,0
P001,CNL_RETAIL,DC_3001,06/01/2023,0
P001,CNL_GOBIERNO,DC_3001,06/01/2023,0
P002,CNL_GOBIERNO,DC_3001,06/01/2023,0
P003,CNL_GOBIERNO,DC_3001,06/01/2023,0
P001,CNL_INDUSTRIAL,DC_3002,06/01/2023,0
P001,CNL_TRANSPORTE,DC_3002,06/01/2023,1704
P002,CNL_TRANSPORTE,DC_3002,06/01/2023,0
P001,CNL_RETAIL,DC_3002,06/01/2023,0
P002,CNL_RETAIL,DC_3002,06/01/2023,0
P002,CNL_GOBIERNO,DC_3002,06/01/2023,0
P001,CNL_INDUSTRIAL,DC_3003,06/01/2023,0
P003,CNL_INDUSTRIAL,DC_3003,06/01/2023,0
P001,CNL_TRANSPORTE,DC_3003,06/01/2023,2125
P003,CNL_TRANSPORTE,DC_3003,06/01/2023,0
P001,CNL_RETAIL,DC_3003,06/01/2023,0
P002,CNL_RETAIL,DC_3003,06/01/2023,0
P003,CNL_RETAIL,DC_3003,06/01/2023,0
P001,CNL_INDUSTRIAL,DC_3004,06/01/2023,2333
P003,CNL_INDUSTRIAL,DC_3004,06/01/2023,0
P003,CNL_TRANSPORTE,DC_3004,06/01/2023,0
P001,CNL_RETAIL,DC_3004,06/01/2023,0
P001,CNL_GOBIERNO,DC_3004,06/01/2023,0
P002,CNL_GOBIERNO,DC_3004,06/01/2023,0
P001,CNL_TRANSPORTE,DC_3005,06/01/2023,0
P002,CNL_RETAIL,DC_3005,06/01/2023,0
P003,CNL_RETAIL,DC_3005,06/01/2023,0
P001,CNL_INDUSTRIAL,DC_3006,06/01/2023,0
P003,CNL_TRANSPORTE,DC_3006,06/01/2023,0
P001,CNL_RETAIL,DC_3006,06/01/2023,0
P002,CNL_RETAIL,DC_3006,06/01/2023,0
P003,CNL_RETAIL,DC_3006,06/01/2023,0
P001,CNL_GOBIERNO,DC_3006,06/01/2023,0
P001,CNL_TRANSPORTE,DC_3007,06/01/2023,0
P002,CNL_TRANSPORTE,DC_3007,06/01/2023,21652
P001,CNL_RETAIL,DC_3007,06/01/2023,1820
P002,CNL_GOBIERNO,DC_3007,06/01/2023,0
P002,CNL_INDUSTRIAL,DC_3008,06/01/2023,0
P001,CNL_RETAIL,DC_3008,06/01/2023,0
P001,CNL_GOBIERNO,DC_3008,06/01/2023,0
P003,CNL_GOBIERNO,DC_3008,06/01/2023,0
P001,CNL_INDUSTRIAL,DC_3009,06/01/2023,0
P002,CNL_INDUSTRIAL,DC_3009,06/01/2023,0
P003,CNL_INDUSTRIAL,DC_3009,06/01/2023,0
P002,CNL_TRANSPORTE,DC_3009,06/01/2023,0
P003,CNL_TRANSPORTE,DC_3009,06/01/2023,0
P003,CNL_RETAIL,DC_3009,06/01/2023,0
P002,CNL_INDUSTRIAL,DC_3010,06/01/2023,0
P001,CNL_TRANSPORTE,DC_3010,06/01/2023,1904
P002,CNL_TRANSPORTE,DC_3010,06/01/2023,0
P003,CNL_TRANSPORTE,DC_3010,06/01/2023,0
P002,CNL_RETAIL,DC_3010,06/01/2023,0
P001,CNL_GOBIERNO,DC_3010,06/01/2023,0
P002,CNL_GOBIERNO,DC_3010,06/01/2023,0
P001,CNL_INDUSTRIAL,DC_3011,06/01/2023,0
P002,CNL_TRANSPORTE,DC_3011,06/01/2023,0
P003,CNL_TRANSPORTE,DC_3011,06/01/2023,1512
P001,CNL_RETAIL,DC_3011,06/01/2023,0
P003,CNL_RETAIL,DC_3011,06/01/2023,0
