Producto,Canal,Ubicacion,Fecha,Cantidad
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,28/12/2020,11
BMX_1193,BMX_ON PREMISE,BMX_3401,28/12/2020,2
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,28/12/2020,3
BMX_1193,BMX_OXXO,BMX_3401,28/12/2020,15
BMX_1193,BMX_TRADICIONAL,BMX_3401,28/12/2020,47
BMX_1193,BMX_VENDING,BMX_3401,28/12/2020,2
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,04/01/2021,93
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,04/01/2021,200
BMX_1193,BMX_HOGAR,BMX_3401,04/01/2021,4
BMX_1193,BMX_ON PREMISE,BMX_3401,04/01/2021,16
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,04/01/2021,31
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,04/01/2021,159
BMX_1193,BMX_OXXO,BMX_3401,04/01/2021,229
BMX_1193,BMX_TRADICIONAL,BMX_3401,04/01/2021,764
BMX_1193,BMX_VENDING,BMX_3401,04/01/2021,20
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,11/01/2021,75
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,11/01/2021,200
BMX_1193,BMX_HOGAR,BMX_3401,11/01/2021,11
BMX_1193,BMX_ON PREMISE,BMX_3401,11/01/2021,11
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,11/01/2021,52
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,11/01/2021,141
BMX_1193,BMX_OXXO,BMX_3401,11/01/2021,256
BMX_1193,BMX_TRADICIONAL,BMX_3401,11/01/2021,786
BMX_1193,BMX_VENDING,BMX_3401,11/01/2021,24
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,18/01/2021,66
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,18/01/2021,600
BMX_1193,BMX_HOGAR,BMX_3401,18/01/2021,7
BMX_1193,BMX_ON PREMISE,BMX_3401,18/01/2021,25
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,18/01/2021,55
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,18/01/2021,152
BMX_1193,BMX_OXXO,BMX_3401,18/01/2021,285
BMX_1193,BMX_TRADICIONAL,BMX_3401,18/01/2021,775
BMX_1193,BMX_VENDING,BMX_3401,18/01/2021,25
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,25/01/2021,82
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,25/01/2021,400
BMX_1193,BMX_HOGAR,BMX_3401,25/01/2021,4
BMX_1193,BMX_ON PREMISE,BMX_3401,25/01/2021,13
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,25/01/2021,40
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,25/01/2021,149
BMX_1193,BMX_OXXO,BMX_3401,25/01/2021,236
BMX_1193,BMX_TRADICIONAL,BMX_3401,25/01/2021,783
BMX_1193,BMX_VENDING,BMX_3401,25/01/2021,24
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,01/02/2021,96
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,01/02/2021,400
BMX_1193,BMX_HOGAR,BMX_3401,01/02/2021,12
BMX_1193,BMX_ON PREMISE,BMX_3401,01/02/2021,24
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,01/02/2021,48
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,01/02/2021,151
BMX_1193,BMX_OXXO,BMX_3401,01/02/2021,335
BMX_1193,BMX_TRADICIONAL,BMX_3401,01/02/2021,869
BMX_1193,BMX_VENDING,BMX_3401,01/02/2021,20
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,08/02/2021,98
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,08/02/2021,200
BMX_1193,BMX_HOGAR,BMX_3401,08/02/2021,8
BMX_1193,BMX_ON PREMISE,BMX_3401,08/02/2021,30
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,08/02/2021,41
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,08/02/2021,154
BMX_1193,BMX_OXXO,BMX_3401,08/02/2021,328
BMX_1193,BMX_TRADICIONAL,BMX_3401,08/02/2021,944
BMX_1193,BMX_VENDING,BMX_3401,08/02/2021,27
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,15/02/2021,77
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,15/02/2021,400
BMX_1193,BMX_HOGAR,BMX_3401,15/02/2021,12
BMX_1193,BMX_ON PREMISE,BMX_3401,15/02/2021,19
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,15/02/2021,46
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,15/02/2021,148
BMX_1193,BMX_OXXO,BMX_3401,15/02/2021,325
BMX_1193,BMX_TRADICIONAL,BMX_3401,15/02/2021,884
BMX_1193,BMX_VENDING,BMX_3401,15/02/2021,25
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,22/02/2021,85
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,22/02/2021,400
BMX_1193,BMX_HOGAR,BMX_3401,22/02/2021,6
BMX_1193,BMX_ON PREMISE,BMX_3401,22/02/2021,21
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,22/02/2021,51
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,22/02/2021,185
BMX_1193,BMX_OXXO,BMX_3401,22/02/2021,372
BMX_1193,BMX_TRADICIONAL,BMX_3401,22/02/2021,996
BMX_1193,BMX_VENDING,BMX_3401,22/02/2021,33
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,01/03/2021,108
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,01/03/2021,300
BMX_1193,BMX_HOGAR,BMX_3401,01/03/2021,6
BMX_1193,BMX_ON PREMISE,BMX_3401,01/03/2021,51
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,01/03/2021,49
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,01/03/2021,212
BMX_1193,BMX_OXXO,BMX_3401,01/03/2021,293
BMX_1193,BMX_TRADICIONAL,BMX_3401,01/03/2021,1151
BMX_1193,BMX_VENDING,BMX_3401,01/03/2021,25
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,08/03/2021,102
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,08/03/2021,600
BMX_1193,BMX_HOGAR,BMX_3401,08/03/2021,10
BMX_1193,BMX_ON PREMISE,BMX_3401,08/03/2021,39
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,08/03/2021,66
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,08/03/2021,233
BMX_1193,BMX_OXXO,BMX_3401,08/03/2021,363
BMX_1193,BMX_TRADICIONAL,BMX_3401,08/03/2021,1158
BMX_1193,BMX_VENDING,BMX_3401,08/03/2021,32
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,15/03/2021,67
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,15/03/2021,600
BMX_1193,BMX_HOGAR,BMX_3401,15/03/2021,7
BMX_1193,BMX_ON PREMISE,BMX_3401,15/03/2021,47
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,15/03/2021,45
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,15/03/2021,210
BMX_1193,BMX_OXXO,BMX_3401,15/03/2021,354
BMX_1193,BMX_TRADICIONAL,BMX_3401,15/03/2021,1079
BMX_1193,BMX_VENDING,BMX_3401,15/03/2021,26
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,22/03/2021,119
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,22/03/2021,200
BMX_1193,BMX_HOGAR,BMX_3401,22/03/2021,8
BMX_1193,BMX_ON PREMISE,BMX_3401,22/03/2021,59
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,22/03/2021,49
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,22/03/2021,220
BMX_1193,BMX_OXXO,BMX_3401,22/03/2021,382
BMX_1193,BMX_TRADICIONAL,BMX_3401,22/03/2021,1172
BMX_1193,BMX_VENDING,BMX_3401,22/03/2021,34
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,29/03/2021,89
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,29/03/2021,400
BMX_1193,BMX_HOGAR,BMX_3401,29/03/2021,8
BMX_1193,BMX_ON PREMISE,BMX_3401,29/03/2021,34
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,29/03/2021,69
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,29/03/2021,162
BMX_1193,BMX_OXXO,BMX_3401,29/03/2021,378
BMX_1193,BMX_TRADICIONAL,BMX_3401,29/03/2021,954
BMX_1193,BMX_VENDING,BMX_3401,29/03/2021,19
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,05/04/2021,116
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,05/04/2021,400
BMX_1193,BMX_HOGAR,BMX_3401,05/04/2021,13
BMX_1193,BMX_ON PREMISE,BMX_3401,05/04/2021,44
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,05/04/2021,53
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,05/04/2021,258
BMX_1193,BMX_OXXO,BMX_3401,05/04/2021,415
BMX_1193,BMX_TRADICIONAL,BMX_3401,05/04/2021,1191
BMX_1193,BMX_VENDING,BMX_3401,05/04/2021,23
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,12/04/2021,92
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,12/04/2021,400
BMX_1193,BMX_HOGAR,BMX_3401,12/04/2021,11
BMX_1193,BMX_ON PREMISE,BMX_3401,12/04/2021,40
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,12/04/2021,64
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,12/04/2021,217
BMX_1193,BMX_OXXO,BMX_3401,12/04/2021,398
BMX_1193,BMX_TRADICIONAL,BMX_3401,12/04/2021,1274
BMX_1193,BMX_VENDING,BMX_3401,12/04/2021,27
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,19/04/2021,92
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,19/04/2021,600
BMX_1193,BMX_HOGAR,BMX_3401,19/04/2021,19
BMX_1193,BMX_ON PREMISE,BMX_3401,19/04/2021,36
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,19/04/2021,70
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,19/04/2021,220
BMX_1193,BMX_OXXO,BMX_3401,19/04/2021,324
BMX_1193,BMX_TRADICIONAL,BMX_3401,19/04/2021,1236
BMX_1193,BMX_VENDING,BMX_3401,19/04/2021,23
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,26/04/2021,106
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,26/04/2021,600
BMX_1193,BMX_HOGAR,BMX_3401,26/04/2021,3
BMX_1193,BMX_ON PREMISE,BMX_3401,26/04/2021,37
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,26/04/2021,56
BMX_1193,BMX_OTRO AUTOSERVICIO LOCAL,BMX_3401,26/04/2021,160
BMX_1193,BMX_OXXO,BMX_3401,26/04/2021,408
BMX_1193,BMX_TRADICIONAL,BMX_3401,26/04/2021,1135
BMX_1193,BMX_VENDING,BMX_3401,26/04/2021,29
BMX_1193,BMX_AUTOSERVICIOS,BMX_3401,03/05/2021,156
BMX_1193,BMX_CLUB DE PRECIOS,BMX_3401,03/05/2021,600
BMX_1193,BMX_HOGAR,BMX_3401,03/05/2021,12
BMX_1193,BMX_ON PREMISE,BMX_3401,03/05/2021,47
BMX_1193,BMX_OTRAS TDC Y FARM,BMX_3401,03/05/2021,64
