Producto,Canal,Ubicacion,Fecha,Cantidad
ALIMENTOS CAFETERIA,OTROS,default,01/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,02/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,03/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,04/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,05/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,06/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,07/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,08/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,09/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,11/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,12/01/2022,0.0
ALIMENTOS CAFETERIA,OTROS,default,01/01/2023,0.0
ALIMENTOS CAFETERIA,OTROS,default,02/01/2023,0.0
ALIMENTOS CAFETERIA,OTROS,default,03/01/2023,0.0
ALIMENTOS CAFETERIA,OTROS,default,04/01/2023,0.0
ALIMENTOS CAFETERIA,OTROS,default,05/01/2023,0.0
ALIMENTOS CAFETERIA,OTROS,default,03/01/2025,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,01/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,02/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,03/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,04/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,05/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,06/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,07/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,08/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,09/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,11/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,12/01/2022,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,01/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,02/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,03/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,04/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,05/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,06/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,07/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,08/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,09/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,11/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,12/01/2023,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,01/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,02/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,03/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,04/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,05/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,06/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,07/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,08/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,09/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,11/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,12/01/2024,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,01/01/2025,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,02/01/2025,0.0
ALIMENTOS CAFETERIA,TIENDAS,default,03/01/2025,0.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,01/01/2022,235067.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,02/01/2022,112881.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,03/01/2022,112600.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,04/01/2022,131218.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,05/01/2022,110919.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,06/01/2022,116993.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,07/01/2022,113555.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,08/01/2022,104470.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,09/01/2022,98925.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,11/01/2022,91336.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,12/01/2022,91814.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,01/01/2023,89879.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,02/01/2023,89955.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,03/01/2023,84427.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,04/01/2023,89617.0
ALPURA FRUTAL  DURAZNO 1L,AUTOSERVICIOS,default,05/01/2023,665.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,01/01/2022,100.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,02/01/2022,30.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,03/01/2022,95.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,04/01/2022,54.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,05/01/2022,96.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,06/01/2022,24.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,07/01/2022,24.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,08/01/2022,48.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,09/01/2022,36.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,11/01/2022,12.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,12/01/2022,24.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,01/01/2023,264.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,02/01/2023,372.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,03/01/2023,156.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,04/01/2023,332.0
ALPURA FRUTAL  DURAZNO 1L,CLUB DE PRECIOS,default,05/01/2023,72.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,01/01/2022,120173.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,02/01/2022,59430.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,03/01/2022,71076.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,04/01/2022,69703.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,05/01/2022,72849.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,06/01/2022,68116.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,07/01/2022,65003.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,08/01/2022,66738.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,09/01/2022,55718.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,11/01/2022,58367.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,12/01/2022,55422.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,01/01/2023,60775.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,02/01/2023,55111.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,03/01/2023,64599.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,04/01/2023,62218.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,05/01/2023,25891.0
ALPURA FRUTAL  DURAZNO 1L,DETALLE,default,06/01/2023,1269.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,01/01/2022,17684.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,02/01/2022,6829.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,03/01/2022,9923.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,04/01/2022,8785.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,05/01/2022,9295.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,06/01/2022,7902.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,07/01/2022,7734.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,08/01/2022,8848.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,09/01/2022,6674.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,11/01/2022,7076.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,12/01/2022,9053.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,01/01/2023,7302.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,02/01/2023,7559.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,03/01/2023,8418.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,04/01/2023,8038.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,05/01/2023,-787.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,06/01/2023,-36.0
ALPURA FRUTAL  DURAZNO 1L,DISTRIBUIDORES,default,07/01/2023,-40.0
ALPURA FRUTAL  DURAZNO 1L,E-COMMERCE,default,01/01/2022,48.0
ALPURA FRUTAL  DURAZNO 1L,E-COMMERCE,default,11/01/2022,42.0
ALPURA FRUTAL  DURAZNO 1L,E-COMMERCE,default,12/01/2022,36.0
ALPURA FRUTAL  DURAZNO 1L,E-COMMERCE,default,01/01/2023,18.0
ALPURA FRUTAL  DURAZNO 1L,E-COMMERCE,default,02/01/2023,66.0
ALPURA FRUTAL  DURAZNO 1L,E-COMMERCE,default,03/01/2023,40.0
ALPURA FRUTAL  DURAZNO 1L,E-COMMERCE,default,04/01/2023,50.0
ALPURA FRUTAL  DURAZNO 1L,E-COMMERCE,default,05/01/2023,40.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,01/01/2022,1036.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,02/01/2022,420.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,03/01/2022,516.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,04/01/2022,711.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,05/01/2022,534.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,06/01/2022,515.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,07/01/2022,555.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,08/01/2022,592.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,09/01/2022,444.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,11/01/2022,555.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,12/01/2022,403.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,01/01/2023,506.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,02/01/2023,582.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,03/01/2023,675.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,04/01/2023,594.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,05/01/2023,183.0
ALPURA FRUTAL  DURAZNO 1L,FOOD SERVICE,default,06/01/2023,4.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,01/01/2022,209.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,02/01/2022,110.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,03/01/2022,142.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,04/01/2022,123.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,05/01/2022,78.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,06/01/2022,103.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,07/01/2022,113.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,08/01/2022,50.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,09/01/2022,105.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,11/01/2022,80.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,12/01/2022,68.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,01/01/2023,116.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,02/01/2023,122.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,03/01/2023,94.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,04/01/2023,135.0
ALPURA FRUTAL  DURAZNO 1L,GOBIERNO,default,05/01/2023,32.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,01/01/2022,31602.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,02/01/2022,17235.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,03/01/2022,17181.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,04/01/2022,21505.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,05/01/2022,18613.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,06/01/2022,17306.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,07/01/2022,16700.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,08/01/2022,17652.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,09/01/2022,16491.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,11/01/2022,15087.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,12/01/2022,15833.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,01/01/2023,18526.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,02/01/2023,16575.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,03/01/2023,15707.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,04/01/2023,20156.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,05/01/2023,6456.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,06/01/2023,59.0
ALPURA FRUTAL  DURAZNO 1L,MAYOREO,default,07/01/2023,264.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,01/01/2022,2848.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,02/01/2022,525.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,03/01/2022,260.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,04/01/2022,9189.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,05/01/2022,247.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,06/01/2022,6466.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,07/01/2022,3524.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,08/01/2022,1189.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,09/01/2022,2802.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,11/01/2022,1715.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,12/01/2022,65.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,01/01/2023,180.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,02/01/2023,260.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,03/01/2023,485.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,04/01/2023,165.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,05/01/2023,115.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,06/01/2023,64.0
ALPURA FRUTAL  DURAZNO 1L,OTROS,default,09/01/2023,116.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,01/01/2022,37967.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,02/01/2022,23465.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,03/01/2022,25747.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,04/01/2022,20710.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,05/01/2022,20755.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,06/01/2022,19081.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,07/01/2022,14546.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,08/01/2022,14061.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,09/01/2022,12147.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,11/01/2022,13201.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,12/01/2022,11834.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,01/01/2023,11614.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,02/01/2023,10387.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,03/01/2023,13360.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,04/01/2023,13193.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,05/01/2023,5619.0
ALPURA FRUTAL  DURAZNO 1L,PROXIMIDAD,default,06/01/2023,17.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,01/01/2022,284.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,02/01/2022,134.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,03/01/2022,144.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,04/01/2022,148.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,05/01/2022,100.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,06/01/2022,171.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,07/01/2022,90.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,08/01/2022,136.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,09/01/2022,119.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,11/01/2022,121.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,12/01/2022,97.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,01/01/2023,90.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,02/01/2023,96.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,03/01/2023,176.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,04/01/2023,103.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,05/01/2023,122.0
ALPURA FRUTAL  DURAZNO 1L,TIENDAS,default,06/01/2023,24.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,01/01/2022,510747.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,02/01/2022,258198.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,03/01/2022,248928.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,04/01/2022,298924.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,05/01/2022,234589.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,06/01/2022,242227.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,07/01/2022,246143.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,08/01/2022,236111.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,09/01/2022,229148.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,11/01/2022,194169.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,12/01/2022,204029.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,01/01/2023,176414.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,02/01/2023,184922.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,03/01/2023,216856.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,04/01/2023,178165.0
ALPURA FRUTAL  FRESA 1L,AUTOSERVICIOS,default,05/01/2023,12375.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,01/01/2022,206930.1
ALPURA FRUTAL  FRESA 1L,DETALLE,default,02/01/2022,104021.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,03/01/2022,123495.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,04/01/2022,118652.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,05/01/2022,125515.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,06/01/2022,118565.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,07/01/2022,112267.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,08/01/2022,112513.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,09/01/2022,94889.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,11/01/2022,99284.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,12/01/2022,101340.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,01/01/2023,102734.0
ALPURA FRUTAL  FRESA 1L,DETALLE,default,02/01/2023,93181.0
