Producto,Canal,Ubicacion,Fecha,Cantidad
2179,default,18,01/02/2025,1
2179,default,18,04/02/2025,1
2179,default,18,12/02/2025,1
2179,default,18,14/02/2025,1
2179,default,18,15/02/2025,1
2179,default,18,04/03/2025,2
2179,default,18,06/03/2025,1
2179,default,18,07/03/2025,1
2179,default,18,08/03/2025,1
2179,default,18,11/03/2025,1
2179,default,18,12/03/2025,1
2179,default,18,13/03/2025,2
2179,default,18,18/03/2025,1
2179,default,18,19/03/2025,1
2179,default,18,21/03/2025,1
2179,default,18,08/04/2025,1
2179,default,18,09/04/2025,1
2185,default,18,19/04/2024,1
2185,default,18,02/05/2024,1
2185,default,18,06/06/2024,2
2185,default,18,17/06/2024,1
2185,default,18,22/06/2024,1
2185,default,18,11/07/2024,1
2185,default,18,22/07/2024,1
2185,default,18,25/07/2024,1
2185,default,18,26/07/2024,1
2185,default,18,12/08/2024,1
2185,default,18,14/08/2024,2
2185,default,18,15/08/2024,3
2185,default,18,19/09/2024,1
2185,default,18,12/10/2024,1
2185,default,18,18/10/2024,1
2185,default,18,19/11/2024,1
2185,default,18,25/11/2024,1
2185,default,18,16/12/2024,3
2185,default,18,18/01/2025,1
2187,default,18,03/07/2024,1
2187,default,18,24/10/2024,1
2187,default,18,14/02/2025,1
2195,default,18,10/05/2024,1
2195,default,18,17/05/2024,1
2195,default,18,06/06/2024,1
2195,default,18,24/06/2024,1
2195,default,18,29/07/2024,1
2195,default,18,23/08/2024,1
2195,default,18,27/09/2024,2
2195,default,18,04/10/2024,1
2195,default,18,12/10/2024,1
2195,default,18,14/10/2024,1
2195,default,18,18/10/2024,1
2195,default,18,08/11/2024,1
2195,default,18,21/12/2024,1
2195,default,18,17/01/2025,1
2195,default,18,21/02/2025,1
2195,default,18,04/03/2025,1
2195,default,18,12/03/2025,1
2208,default,18,15/04/2024,1
2208,default,18,16/04/2024,1
2208,default,18,19/04/2024,1
2208,default,18,20/04/2024,1
2208,default,18,23/04/2024,1
2208,default,18,30/04/2024,1
2208,default,18,06/05/2024,1
2208,default,18,16/05/2024,1
2208,default,18,17/05/2024,1
2208,default,18,22/05/2024,1
2208,default,18,27/05/2024,1
2208,default,18,06/06/2024,1
2208,default,18,14/06/2024,1
2208,default,18,21/06/2024,3
2208,default,18,27/06/2024,1
2208,default,18,02/07/2024,1
