*DmdUnit,*DmdGroup,*Loc,*HistStream,Dur,*Event,Qty,*StartDate,*Type,U_CLASE_ABC,Marca,Retornabilidad,U_SUB_TERRITORIO,U_TERRITORIO,U_ZONA,U_ESTATUS,U_ACTIVO
BMX_1727,BMX_TRADICIONAL,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,22,15/07/2024,1,C,Coca-Cola Light,NR,Durango,Durango,Norte,L,A
BMX_1727,BMX_TRADICIONAL,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,4,22/07/2024,1,C,Coca-Cola Light,NR,Durango,Durango,Norte,L,A
BMX_1727,BMX_TRADICIONAL,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,21,29/07/2024,1,C,Coca-Cola Light,NR,Durango,Durango,Norte,L,A
BMX_1727,BMX_TRADICIONAL,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,34,05/08/2024,1,C,Coca-Cola Light,NR,Durango,Durango,Norte,L,A
BMX_1727,BMX_TRADICIONAL,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,3,12/08/2024,1,C,Coca-Cola Light,NR,Durango,Durango,Norte,L,A
BMX_1727,BMX_TRADICIONAL,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,17,19/08/2024,1,C,Coca-Cola Light,NR,Durango,Durango,Norte,L,A
BMX_1727,BMX_TRADICIONAL,BMX_3931,ORDERS,7D,AGGREGATED WEEKLY,16,26/08/2024,1,C,Coca-Cola Light,NR,Durango,Durango,Norte,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,407,01/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,502,08/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,433,15/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,486,22/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,476,29/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,605,05/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,141,05/02/2024,2,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,473,12/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,418,19/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,498,26/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,452,04/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,410,11/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,420,18/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,431,25/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,528,01/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,432,08/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,518,15/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,383,22/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,459,29/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,388,06/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,357,13/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,397,20/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,467,27/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,463,03/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,403,10/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,254,17/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,-188.1666667,17/06/2024,2,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,443,24/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,377,01/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,-65.16666667,01/07/2024,2,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,426,08/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,349,15/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,-93.16666667,15/07/2024,2,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,384,22/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,-58.16666667,22/07/2024,2,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,349,29/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,-93.16666667,29/07/2024,2,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,451,05/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,428,12/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,-14.16666667,12/08/2024,2,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,443,19/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,376,26/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_AUTOSERVICIOS,BMX_3001,ORDERS,7D,Cleanse History,-66.16666667,26/08/2024,2,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,34.125,01/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,49.875,08/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,55.875,15/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,64.625,22/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,134.125,29/01/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,68.125,05/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,74.875,12/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,139.875,19/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,71.25,26/02/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,119.875,04/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,103.75,11/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,47.625,18/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,37.125,25/03/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,37.125,01/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,24,08/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,43.625,15/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,59.875,22/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,44.75,29/04/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,37.75,06/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,44.25,13/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,55.625,20/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,49.25,27/05/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,47.75,03/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,52.875,10/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,41.25,17/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,49.5,24/06/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,38.875,01/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,91.75,08/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,103.5,15/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,59.75,22/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,95.875,29/07/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,84,05/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,83.125,12/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,85.75,19/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,35.875,26/08/2024,1,A,Coca-Cola,RT,Guadalupe,Monterrey,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,72,01/01/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,93,08/01/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,100,15/01/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,88,22/01/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,75,29/01/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,86,05/02/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,76,12/02/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,71,19/02/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,Cleanse History,-12.66666667,19/02/2024,2,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,92,26/02/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,89,04/03/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,84,11/03/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,94,18/03/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,76,25/03/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,99,01/04/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,85,08/04/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,83,15/04/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,104,22/04/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,115,29/04/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,108,06/05/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,141,13/05/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,Cleanse History,24.5,13/05/2024,2,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,149,20/05/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,Cleanse History,32.5,20/05/2024,2,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,152,27/05/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,Cleanse History,35.5,27/05/2024,2,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,131,03/06/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,120,10/06/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,121,17/06/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,115,24/06/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,135,01/07/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,112,08/07/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,128,15/07/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,127,22/07/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,114,29/07/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,147,05/08/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,153,12/08/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,135,19/08/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3203,ORDERS,7D,AGGREGATED WEEKLY,147,26/08/2024,1,C,Coca-Cola,RT,Juventud,Saltillo,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,3,01/01/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,3,15/01/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,3,22/01/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,7,29/01/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,3,05/02/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,1,12/02/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,1,26/02/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,2,04/03/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,5,11/03/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,3,18/03/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,10,25/03/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,3,01/04/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,7,08/04/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,7,15/04/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,5,22/04/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,3,29/04/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,2,06/05/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,3,13/05/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,6,20/05/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,2,27/05/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,4,03/06/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,6,10/06/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
BMX_2,BMX_HOGAR,BMX_3207,ORDERS,7D,AGGREGATED WEEKLY,1,17/06/2024,1,B,Coca-Cola,RT,Piedras Negras,Piedras Negras,Noreste,L,A
