*DmdUnit,*DmdGroup,*Loc,*StartDate,Qty,*Event
BMX_2,BMX_HOGAR,BMX_3931,09/01/2023,354.5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,16/01/2023,335,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,23/01/2023,336.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,30/01/2023,316.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,06/02/2023,368.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,13/02/2023,332.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,20/02/2023,354.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,27/02/2023,412.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,06/03/2023,416.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,13/03/2023,383.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,20/03/2023,388.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,27/03/2023,406.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,03/04/2023,389.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,10/04/2023,381.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,17/04/2023,355.5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,24/04/2023,395.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,01/05/2023,308.5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,08/05/2023,359.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,15/05/2023,321.375,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,22/05/2023,365.5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,29/05/2023,376,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,05/06/2023,439.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,12/06/2023,440,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,19/06/2023,493,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,26/06/2023,521.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,03/07/2023,466.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,10/07/2023,545.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,10/07/2023,42.72916667,Cleanse History
BMX_2,BMX_HOGAR,BMX_3931,17/07/2023,523.375,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,24/07/2023,499.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,31/07/2023,515.125,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,07/08/2023,531.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,14/08/2023,575.25,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,14/08/2023,69.75,Cleanse History
BMX_2,BMX_HOGAR,BMX_3931,21/08/2023,557.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,21/08/2023,52.25,Cleanse History
BMX_2,BMX_HOGAR,BMX_3931,28/08/2023,512,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,04/09/2023,507.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,11/09/2023,562.875,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,11/09/2023,51,Cleanse History
BMX_2,BMX_HOGAR,BMX_3931,18/09/2023,543.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,18/09/2023,31.875,Cleanse History
BMX_2,BMX_HOGAR,BMX_3931,25/09/2023,584,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,25/09/2023,72.125,Cleanse History
BMX_2,BMX_HOGAR,BMX_3931,02/10/2023,559.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,02/10/2023,47.875,Cleanse History
BMX_2,BMX_HOGAR,BMX_3931,09/10/2023,467.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,16/10/2023,516.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,23/10/2023,536,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,30/10/2023,477.5,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,06/11/2023,469.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,13/11/2023,396,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,20/11/2023,421.625,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,27/11/2023,402,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,04/12/2023,389.375,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,11/12/2023,438.375,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,18/12/2023,428.75,AGGREGATED WEEKLY
BMX_2,BMX_HOGAR,BMX_3931,25/12/2023,433.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,28/12/2020,0,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,04/01/2021,1760,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,11/01/2021,1372,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,18/01/2021,1478,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,25/01/2021,1742.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,01/02/2021,1738,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,08/02/2021,1484,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,15/02/2021,1000,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,22/02/2021,1562,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,01/03/2021,1915,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,08/03/2021,1861,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,15/03/2021,2141,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,22/03/2021,2108,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,29/03/2021,2158,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,05/04/2021,2122,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,12/04/2021,2445,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,19/04/2021,1943,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,26/04/2021,2364,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,03/05/2021,2428.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,10/05/2021,2401.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,17/05/2021,2368,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,24/05/2021,2442.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,31/05/2021,2094,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,07/06/2021,2554.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,14/06/2021,2556,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,21/06/2021,2572.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,28/06/2021,2554,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,05/07/2021,2489,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,12/07/2021,2576.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,19/07/2021,2665,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,26/07/2021,2474,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,02/08/2021,2505,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,09/08/2021,2694,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,16/08/2021,2783.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,23/08/2021,2839,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,30/08/2021,2941.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,06/09/2021,3126,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,06/09/2021,237,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,13/09/2021,3000,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,20/09/2021,3028,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,27/09/2021,2742,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,04/10/2021,2635,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,11/10/2021,2842,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,11/10/2021,188.4583333,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,18/10/2021,2499,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,25/10/2021,2628.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,01/11/2021,2388.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,08/11/2021,2252.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,15/11/2021,2376,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,15/11/2021,23.375,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,22/11/2021,2262,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,29/11/2021,2190,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,06/12/2021,2393.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,13/12/2021,2155.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,20/12/2021,1959,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,27/12/2021,2206.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,03/01/2022,2313,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,10/01/2022,1984.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,17/01/2022,1773,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,24/01/2022,1421,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,31/01/2022,1897.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,07/02/2022,1846.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,14/02/2022,2124.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,21/02/2022,2157,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,28/02/2022,1853.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,07/03/2022,2017.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,14/03/2022,2134.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,21/03/2022,2177.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,28/03/2022,2407.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,04/04/2022,2213.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,11/04/2022,2595,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,18/04/2022,2662.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,25/04/2022,2435.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,02/05/2022,2608.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,09/05/2022,2610.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,16/05/2022,3080.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,23/05/2022,2704.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,30/05/2022,2927.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,06/06/2022,3088.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,13/06/2022,2957.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,20/06/2022,2913,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,27/06/2022,3612.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,04/07/2022,4839.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,04/07/2022,1463.4375,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,11/07/2022,4090.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,18/07/2022,3112.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,25/07/2022,3569.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,01/08/2022,3436.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,08/08/2022,3546.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,15/08/2022,3348.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,22/08/2022,3470.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,29/08/2022,3260.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,05/09/2022,2874,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,12/09/2022,3002.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,19/09/2022,2981,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,26/09/2022,2995.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,03/10/2022,3270.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,10/10/2022,2854.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,17/10/2022,2689.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,24/10/2022,2618.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,31/10/2022,2492.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,07/11/2022,2772.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,14/11/2022,2057.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,21/11/2022,1735.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,28/11/2022,2195.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,05/12/2022,2382,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,12/12/2022,2454.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,19/12/2022,2121,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,26/12/2022,2060.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,02/01/2023,2595.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,09/01/2023,2667.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,16/01/2023,2493.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,23/01/2023,2299.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,30/01/2023,2134.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,06/02/2023,2519.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,13/02/2023,2502.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,20/02/2023,2668.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,27/02/2023,3092.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,06/03/2023,2884.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,13/03/2023,2695.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,20/03/2023,2609.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,27/03/2023,2871.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,03/04/2023,3425.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,10/04/2023,3005.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,17/04/2023,3293.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,24/04/2023,3096.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,01/05/2023,3315.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,08/05/2023,3473,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,15/05/2023,3233.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,22/05/2023,3389.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,29/05/2023,3571.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,05/06/2023,3680,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,12/06/2023,3979.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,19/06/2023,4114.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,26/06/2023,4223.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,03/07/2023,4057.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,10/07/2023,4126,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,17/07/2023,4837.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,24/07/2023,4665.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,31/07/2023,4731.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,07/08/2023,4951.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,14/08/2023,4783.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,21/08/2023,4617.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,28/08/2023,4877.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,04/09/2023,5181.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,04/09/2023,1291.520833,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,11/09/2023,5268.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,11/09/2023,1379.020833,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,18/09/2023,5358,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,18/09/2023,1468.145833,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,25/09/2023,5143.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,25/09/2023,1253.520833,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,02/10/2023,4973.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,02/10/2023,1083.645833,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,09/10/2023,3464.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,16/10/2023,4257.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,16/10/2023,661.8958333,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,23/10/2023,4483.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,23/10/2023,888.2708333,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,30/10/2023,3598.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,30/10/2023,3.020833333,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,06/11/2023,4080.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,06/11/2023,484.6458333,Cleanse History
BMX_2,BMX_OXXO,BMX_3001,13/11/2023,2930.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,20/11/2023,3253,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,27/11/2023,2665,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,04/12/2023,3017.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,11/12/2023,2829.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,18/12/2023,3421.5,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3001,25/12/2023,3055.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,28/12/2020,0,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,04/01/2021,184,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,04/01/2021,25,Cleanse History
BMX_2,BMX_OXXO,BMX_3207,11/01/2021,148,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,18/01/2021,165,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,25/01/2021,181,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,01/02/2021,186,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,08/02/2021,190,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,15/02/2021,84,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,22/02/2021,200,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,01/03/2021,200,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,08/03/2021,234,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,15/03/2021,243.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,22/03/2021,232,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,29/03/2021,211,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,05/04/2021,198,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,12/04/2021,208.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,19/04/2021,192,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,26/04/2021,219,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,03/05/2021,228,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,10/05/2021,234,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,17/05/2021,197,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,24/05/2021,242,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,31/05/2021,219,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,07/06/2021,251,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,14/06/2021,262,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,21/06/2021,242,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,28/06/2021,270,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,05/07/2021,244,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,12/07/2021,274,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,19/07/2021,286,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,26/07/2021,285,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,02/08/2021,270.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,09/08/2021,290.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,16/08/2021,304,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,23/08/2021,354,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,30/08/2021,328,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,06/09/2021,321,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,13/09/2021,316.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,20/09/2021,323.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,27/09/2021,300,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,04/10/2021,315,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,11/10/2021,283,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,18/10/2021,260,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,25/10/2021,316.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,01/11/2021,241.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,08/11/2021,234.375,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,15/11/2021,267,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,22/11/2021,261,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,29/11/2021,250,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,06/12/2021,251.625,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,13/12/2021,237.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,20/12/2021,203,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,27/12/2021,204,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,03/01/2022,225,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,10/01/2022,209.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,17/01/2022,210,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,24/01/2022,208,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,31/01/2022,203,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,07/02/2022,233,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,14/02/2022,295,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,21/02/2022,264,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,28/02/2022,237,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,07/03/2022,274,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,14/03/2022,262,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,21/03/2022,316.875,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,28/03/2022,307,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,04/04/2022,343.25,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,11/04/2022,382,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,18/04/2022,356.125,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,25/04/2022,322.75,AGGREGATED WEEKLY
BMX_2,BMX_OXXO,BMX_3207,02/05/2022,325.125,AGGREGATED WEEKLY
