*DmdUnit,*DmdGroup,*Loc,*HistStream,Dur,*Event,Qty,*StartDate,*Type,U_CLASE_ABC,Marca,Retornabilidad,U_SUB_TERRITORIO,U_TERRITORIO,U_ZONA,U_ESTATUS
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,11.667,25/03/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,8.998,01/04/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,5,08/04/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,7,15/04/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,12,22/04/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,10.246,29/04/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,22.413,06/05/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,11.002,13/05/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,20.002,20/05/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,14.335,27/05/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,15.001,03/06/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,12.5,10/06/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,12.417,17/06/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,20.333,24/06/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,23.5,01/07/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,10.999,08/07/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,11.999,15/07/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,11.002,22/07/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,27,29/07/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,19.5,05/08/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,11,12/08/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3001,ORDERS,7D,AGGREGATED WEEKLY,15.999,19/08/2024,1,B,Coca-Cola,NR,Guadalupe,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,04/01/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,11/01/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,18/01/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,25/01/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,7,01/02/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,8,08/02/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,15/02/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,22/02/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,01/03/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,08/03/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,15/03/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,22/03/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,05/04/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,12/04/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,19/04/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,26/04/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,03/05/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,10/05/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,17/05/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,24/05/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,31/05/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,07/06/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,14/06/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,21/06/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,7,28/06/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,05/07/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,12/07/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,19/07/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1.667,26/07/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,02/08/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,09/08/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,16/08/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,23/08/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,10,30/08/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,06/09/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,14,13/09/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3.83,20/09/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,27/09/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6.496,04/10/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,10.501,11/10/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,7.998,18/10/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,25/10/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,01/11/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,08/11/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,15/11/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,22/11/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,29/11/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,06/12/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,13/12/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3.994,20/12/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,13,27/12/2021,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,10/01/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5.996,17/01/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,24/01/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,07/02/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,14/02/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,21/02/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,07/03/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,14/03/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,21/03/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,28/03/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,04/04/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,11/04/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,18/04/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,7,25/04/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,02/05/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,09/05/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,16/05/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,23/05/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,8,30/05/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,06/06/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,13/06/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,20/06/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,27/06/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,7,04/07/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,11/07/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,9,18/07/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,25/07/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,01/08/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,22,15/08/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,10,22/08/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,11,29/08/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,05/09/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,8,12/09/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,19/09/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,8,26/09/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,03/10/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,10/10/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,17/10/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,24/10/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,31/10/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,07/11/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,14/11/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,21/11/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,28/11/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,05/12/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,12/12/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,8,19/12/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,26/12/2022,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,02/01/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,09/01/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,16/01/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,23/01/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,06/02/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,13/02/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,20/02/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,27/02/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,06/03/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,13/03/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,20/03/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,27/03/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,03/04/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,10/04/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,17/04/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,1,24/04/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,01/05/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,9,08/05/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,15/05/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,22/05/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,29/05/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,2,05/06/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,3,12/06/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,6,19/06/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,8,26/06/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,5,03/07/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,11,10/07/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,20,17/07/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,13,24/07/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,4,31/07/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,14,07/08/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,7,14/08/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,23,21/08/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
BMX_180,BMX_HOGAR,BMX_3005,ORDERS,7D,AGGREGATED WEEKLY,16,28/08/2023,1,B,Coca-Cola,NR,Lincoln,Monterrey,Noreste,L
