Product,Channel,Loc,Fecha,Cantidad
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-07-18,1003
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-07-25,1053
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-08-01,846
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-08-08,736
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-08-15,798
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-08-22,781
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-08-29,974
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-09-05,804
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-09-12,725
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-09-19,675
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-09-26,910
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-10-03,819
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-10-10,631
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-10-17,614
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-10-24,614
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-10-31,668
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-11-07,607
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-11-14,550
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-11-21,59
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-11-28,1057
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-12-05,968
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-12-12,900
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-12-19,532
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2022-12-26,415
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-01-02,781
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-01-09,449
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-01-16,860
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-01-23,484
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-01-30,498
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-02-06,415
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-02-13,850
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-02-20,554
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-02-27,575
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-03-06,622
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-03-13,657
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-03-20,785
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-03-27,571
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-04-03,580
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-04-10,448
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-04-17,749
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-04-24,622
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-05-01,588
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-05-08,451
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-05-15,709
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-05-22,1392
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-05-29,576
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-06-05,725
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-06-12,1022
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-06-19,556
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-06-26,758
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-07-03,381
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-07-10,582
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-07-17,652
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-07-24,532
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-07-31,514
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-08-07,772
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-08-14,857
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-08-21,565
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-08-28,619
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-09-04,705
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-09-11,748
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-09-18,616
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-09-25,777
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-10-02,658
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-10-09,514
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-10-16,732
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-10-23,536
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-10-30,638
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-11-06,460
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-11-13,469
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-11-20,585
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-11-27,507
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-12-04,718
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-12-11,462
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-12-18,554
BMX_1727,BMX_AUTOSERVICIOS,BMX_3001,2023-12-25,751
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-01-04,123
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-01-11,98
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-01-18,107
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-01-25,121
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-02-01,98
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-02-08,73
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-02-15,144
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-02-22,62
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-03-01,87
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-03-08,132
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-03-15,143
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-03-22,8
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-03-29,112
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-04-05,19
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-04-12,142
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-04-19,117
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-04-26,165
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-05-03,124
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-05-10,110
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-05-17,161
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-05-24,75
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-05-31,123
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-06-07,207
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-06-14,221
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-06-21,41
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-06-28,145
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-07-05,106
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-07-12,87
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-07-19,109
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-07-26,108
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-08-02,84
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-08-09,137
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-08-16,97
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-08-23,111
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-08-30,108
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-09-06,346
BMX_1727,BMX_AUTOSERVICIOS,BMX_3207,2021-09-13,14
